COUNT	TERM	LEMMA	POS_COUNTS
21	niveaux	niveau	NOUN:21
21	nécessita	nécessiter	VERB:21
21	nécessitées	nécessiter	VERB:21
21	néophytes	néophyte	NOUN:21
21	obstinés	obstiner	VERB:21
21	obélisques	obélisque	NOUN:21
21	occasionna	occasionner	VERB:21
21	occuperons	occuper	VERB:21
21	offensa	offenser	VERB:21
21	offensait	offenser	VERB:21
21	offensés	offenser	VERB:21
21	offres	offrir	VERB:21
21	opposants	opposant	NOUN:21
21	oppressée	oppresser	VERB:21
21	ordonnée	ordonné	ADJ:21
21	ottomanes	ottoman	ADJ:21
21	oublieras	oublier	VERB:21
21	oubliettes	oubliette	NOUN:21
21	oubliât	oublier	VERB:21
21	ouvrons	ouvrir	VERB:21
21	paierais	payer	VERB:21
21	paieront	payer	VERB:21
21	parleront	parler	VERB:21
21	patentes	patent	ADJ:17;NOUN:4
21	pensifs	pensif	ADJ:21
21	perdront	perdre	VERB:21
21	pestiférés	pestiféré	NOUN:21
21	plana	planer	VERB:21
21	planteurs	planteur	NOUN:21
21	pleurerai	pleurer	VERB:21
21	plient	plier	VERB:21
21	poissonnières	poissonnier	NOUN:21
21	porteraient	porter	VERB:21
21	poudrés	poudré	ADJ:21
21	pourpres	pourpre	ADJ:20;NOUN:1
21	pourvues	pourvoir	VERB:21
21	pousseraient	pousser	VERB:21
21	pratiqua	pratiquer	VERB:21
21	pratiquant	pratiquer	VERB:21
21	pratiqués	pratiquer	VERB:21
21	prestigieuse	prestigieux	ADJ:21
21	prierons	prier	VERB:21
21	proclamant	proclamer	VERB:21
21	productive	productif	ADJ:21
21	profanée	profaner	VERB:21
21	promises	promettre	VERB:21
21	proportionnée	proportionné	ADJ:21
21	proposèrent	proposer	VERB:21
21	proprette	propret	ADJ:21
21	protestaient	protester	VERB:21
21	protestèrent	protester	VERB:21
21	provisoires	provisoire	ADJ:21
21	pruneaux	pruneau	NOUN:21
21	précédèrent	précéder	VERB:21
21	prédestiné	prédestiner	VERB:21
21	préparât	préparer	VERB:21
21	présenteraient	présenter	VERB:21
21	présenteront	présenter	VERB:21
21	prévenante	prévenant	ADJ:21
21	préviendrait	prévenir	VERB:21
21	prévit	prévoir	VERB:21
21	prêchant	prêcher	VERB:21
21	prêtât	prêter	VERB:21
21	puces	puce	NOUN:21
21	punira	punir	VERB:21
21	pèserait	peser	VERB:21
21	pétillante	pétillant	ADJ:21
21	pêcheries	pêcherie	NOUN:21
21	qu	que	PRON:12;SCONJ:9
21	qualifications	qualification	NOUN:21
21	querelle	quereller	VERB:21
21	rabougris	rabougri	ADJ:21
21	rafraîchissante	rafraîchissant	ADJ:21
21	rallumait	rallumer	VERB:21
21	ramassaient	ramasser	VERB:21
21	ramassez	ramasser	VERB:21
21	rapatriés	rapatrier	VERB:21
21	rassemblées	rassembler	VERB:21
21	rasséréné	rasséréner	VERB:21
21	rayons	rayer	VERB:21
21	recelait	receler	VERB:21
21	recommandai	recommander	VERB:21
21	recruté	recruter	VERB:21
21	redescend	redescendre	VERB:21
21	redoutez	redouter	VERB:21
21	reflétant	refléter	VERB:21
21	refoula	refouler	VERB:21
21	regorgeait	regorger	VERB:21
21	regrettée	regretter	VERB:21
21	relayait	relayer	VERB:21
21	reliant	relier	VERB:21
21	relus	relire	VERB:21
21	relèverai	relever	VERB:21
21	remettrons	remettre	VERB:21
21	remplirait	remplir	VERB:21
21	rencontreraient	rencontrer	VERB:21
21	renforcée	renforcer	VERB:21
21	renoué	renouer	VERB:21
21	rentrerons	rentrer	VERB:21
21	repentirait	repentir	VERB:21
21	reprochai	reprocher	VERB:21
21	représentera	représenter	VERB:21
21	responsabilités	responsabilité	NOUN:21
21	resserrant	resserrer	VERB:21
21	resserre	resserrer	VERB:21
21	restante	restant	ADJ:21
21	retombés	retomber	VERB:21
21	revêtent	revêtir	VERB:21
21	rirons	rire	VERB:21
21	risquais	risquer	VERB:21
21	risées	risée	NOUN:21
21	rivalisaient	rivaliser	VERB:21
21	rompent	rompre	VERB:21
21	rompus	rompu	ADJ:21
21	roueries	rouerie	NOUN:21
21	rougirent	rougir	VERB:21
21	rouillées	rouiller	VERB:21
21	roulées	rouler	VERB:21
21	roulées	roulé	ADJ:21
21	roués	roué	ADJ:21
21	rébellions	rébellion	NOUN:21
21	rédigeait	rédiger	VERB:21
21	réfugiaient	réfugier	VERB:21
21	régnera	régner	VERB:21
21	réjouissez	réjouir	VERB:21
21	réminiscences	réminiscence	NOUN:21
21	répartit	répartir	VERB:21
21	répondiez	répondre	VERB:21
21	résolvent	résoudre	VERB:21
21	résolûmes	résoudre	VERB:20;NOUN:1
21	révélés	révéler	VERB:21
21	rôda	rôder	VERB:21
21	sablées	sablé	ADJ:21
21	saisissez	saisir	VERB:21
21	salis	salir	VERB:21
21	satisfaisantes	satisfaisant	ADJ:21
21	saucissons	saucisson	NOUN:21
21	sautez	sauter	VERB:21
21	seconda	seconder	NOUN:9;VERB:8;DET:2;PRON:2
21	secourue	secourir	VERB:21
21	sella	seller	NOUN:6;AUX:4;PRON:4;DET:3;VERB:2;ADP:1;X:1
21	selles	selle	NOUN:21
21	serrements	serrement	NOUN:21
21	soignera	soigner	VERB:21
21	soignées	soigné	ADJ:21
21	soucient	soucier	VERB:21
21	soumettrai	soumettre	VERB:21
21	sultans	sultan	NOUN:21
21	superposés	superposer	VERB:21
21	supplierai	supplier	VERB:21
21	surgissent	surgir	VERB:21
21	surplombait	surplomber	VERB:21
21	surprises	surprendre	VERB:21
21	survenant	survenir	VERB:21
21	suçant	sucer	VERB:21
21	séjourné	séjourner	VERB:21
21	terminèrent	terminer	VERB:21
21	terrines	terrine	NOUN:21
21	tiendras	tenir	VERB:21
21	tombale	tombal	ADJ:21
21	tordues	tordu	ADJ:21
21	tourtereaux	tourtereau	NOUN:21
21	toussé	tousser	VERB:21
21	tranchants	tranchant	NOUN:14;ADJ:7
21	transfigurée	transfigurer	VERB:21
21	transmettait	transmettre	VERB:21
21	traînai	traîner	VERB:21
21	tremblotait	trembloter	VERB:21
21	trotte	trotter	VERB:21
21	troua	trouer	VERB:21
21	trônant	trôner	VERB:21
21	trône	trôner	VERB:21
21	tumescences	tumescence	NOUN:21
21	tumultes	tumulte	NOUN:21
21	turbulente	turbulent	ADJ:21
21	tâtonnante	tâtonnant	ADJ:21
21	utilisait	utiliser	VERB:21
21	vacillantes	vacillant	ADJ:21
21	vacillants	vacillant	ADJ:21
21	valurent	valoir	VERB:21
21	variaient	varier	VERB:21
21	veillerons	veiller	VERB:21
21	vernie	vernir	VERB:21
21	verrouillée	verrouiller	VERB:21
21	vibraient	vibrer	VERB:21
21	voilèrent	voiler	VERB:21
21	vomi	vomir	VERB:21
21	voyageais	voyager	VERB:21
21	voyageons	voyager	VERB:21
21	végètent	végéter	VERB:21
21	Épousez	épouser	VERB:21
21	ébahis	ébahi	ADJ:21
21	échelonnées	échelonner	VERB:21
21	économistes	économiste	NOUN:21
21	écroulait	écrouler	VERB:21
21	écroule	écrouler	VERB:21
21	égratignures	égratignure	NOUN:21
21	élancements	élancement	NOUN:21
21	éloignons	éloigner	VERB:21
21	épaissit	épaissir	VERB:21
21	épanche	épancher	VERB:21
21	épandue	épandre	VERB:21
21	épanouie	épanoui	ADJ:21
21	épuisèrent	épuiser	VERB:21
21	équipes	équipe	NOUN:21
21	équivalente	équivalent	ADJ:21
21	étreignaient	étreindre	VERB:21
21	étrennes	étrenne	NOUN:21
21	étudiai	étudier	VERB:21
21	étudiaient	étudier	VERB:21
21	évalue	évaluer	VERB:21
21	évasives	évasif	ADJ:21
21	évitent	éviter	VERB:21
21	évoqua	évoquer	VERB:21
20	Agent	agent	NOUN:20
20	Aide	aide	NOUN:20
20	Ailleurs	ailleurs	ADV:20
20	Apporte	apporter	VERB:20
20	Avancez	avancer	VERB:20
20	Blessé	blesser	VERB:20
20	Carmélites	carmélite	NOUN:20
20	Cerisaie	cerisaie	NOUN:19;X:1
20	Chevaliers	chevalier	NOUN:20
20	Céleste	céleste	ADJ:16;NOUN:4
20	Défendez	défendre	VERB:20
20	Emporté	emporter	VERB:20
20	Fatalité	fatalité	NOUN:20
20	Flamand	flamand	NOUN:20
20	Forcée	forcer	VERB:20
20	Gaucher	gaucher	ADJ:19;NOUN:1
20	Grise	gris	ADJ:20
20	In	in	X:15;DET:5
20	Indépendant	indépendant	NOUN:19;ADJ:1
20	Introduisez	introduire	VERB:20
20	Ioniennes	ionien	ADJ:20
20	Lâche	lâcher	VERB:20
20	Marbre	marbre	NOUN:20
20	Miracle	miracle	NOUN:17;X:3
20	Muses	muse	NOUN:20
20	Observons	observer	VERB:20
20	Par-dessus	par-dessus	ADP:19;NOUN:1
20	Princesse	prince	NOUN:20
20	Prisonnier	prisonnier	NOUN:20
20	Progrès	progrès	NOUN:20
20	Pâte	pâte	NOUN:20
20	Reprends	reprendre	VERB:20
20	Rois	roi	NOUN:20
20	Romaine	romain	NOUN:17;ADJ:3
20	Régent	régent	NOUN:20
20	Régie	régie	NOUN:20
20	Républicains	républicain	NOUN:20
20	Surprise	surprise	NOUN:20
20	Sœur	sœur	NOUN:20
20	Touches	touche	NOUN:20
20	Touchez	toucher	VERB:19;ADP:1
20	Trahison	trahison	NOUN:20
20	Tribordais	tribordais	NOUN:20
20	Tsar	tsar	X:20
20	Unième	unième	ADJ:20
20	Vallée	vallée	NOUN:20
20	abdique	abdiquer	VERB:20
20	abreuve	abreuver	VERB:20
20	abricots	abricot	NOUN:20
20	abstenant	abstenir	VERB:20
20	accablent	accabler	VERB:20
20	acclamé	acclamer	VERB:20
20	acclimatés	acclimater	VERB:20
20	accointances	accointance	NOUN:20
20	accomplît	accomplir	VERB:20
20	accoudés	accouder	VERB:20
20	accoutume	accoutumer	VERB:20
20	accusais	accuser	VERB:20
20	accéléra	accélérer	VERB:20
20	achèterais	acheter	VERB:20
20	acquérant	acquérir	VERB:20
20	adossant	adosser	VERB:20
20	affermit	affermir	VERB:20
20	affligea	affliger	VERB:20
20	agaçante	agaçant	ADJ:20
20	aggrava	aggraver	VERB:20
20	agrandissant	agrandir	VERB:20
20	aidiez	aider	VERB:20
20	aiguisait	aiguiser	VERB:20
20	ailés	ailé	ADJ:20
20	aisselles	aisselle	NOUN:20
20	ajustait	ajuster	VERB:20
20	algébriques	algébrique	ADJ:20
20	algériens	algérien	ADJ:20
20	alléchés	allécher	VERB:20
20	anémones	anémone	NOUN:20
20	apprendraient	apprendre	VERB:20
20	appréciera	apprécier	VERB:20
20	apprêtent	apprêter	VERB:20
20	aptes	apte	ADJ:20
20	arc-boutant	arc-bouter	VERB:20
20	architecturale	architectural	ADJ:20
20	archéologues	archéologue	NOUN:20
20	arrangeaient	arranger	VERB:20
20	arrangerez	arranger	VERB:20
20	arrivages	arrivage	NOUN:20
20	arriéré	arriérer	VERB:20
20	arsenaux	arsenal	NOUN:20
20	assises	assis	ADJ:20
20	assistèrent	assister	VERB:20
20	associant	associer	VERB:20
20	assombrissant	assombrir	VERB:20
20	assurât	assurer	VERB:20
20	assîmes	asseoir	VERB:20
20	astucieuse	astucieux	ADJ:20
20	athlètes	athlète	NOUN:20
20	attacherait	attacher	VERB:20
20	attrayantes	attrayant	ADJ:20
20	aubépines	aubépine	NOUN:20
20	audaces	audace	NOUN:20
20	autorisent	autoriser	VERB:20
20	avancera	avancer	VERB:20
20	avoisinaient	avoisiner	VERB:20
20	baignées	baigner	VERB:20
20	baissent	baisser	VERB:20
20	balbutiai	balbutier	VERB:20
20	baptise	baptiser	VERB:20
20	barbouillée	barbouiller	VERB:20
20	bassesses	bassesse	NOUN:20
20	bibliques	biblique	ADJ:20
20	blaguait	blaguer	VERB:20
20	blêmit	blêmir	VERB:20
20	boirait	boire	VERB:20
20	bols	bol	NOUN:20
20	bouderies	bouderie	NOUN:20
20	boudé	bouder	VERB:20
20	bousculée	bousculer	VERB:20
20	branlant	branler	VERB:20
20	branlantes	branlant	ADJ:20
20	bravi	bravo	NOUN:18;ADJ:1;VERB:1
20	brimborions	brimborion	NOUN:20
20	brochets	brochet	NOUN:20
20	bruissait	bruire	VERB:20
20	bulles	bulle	NOUN:20
20	buvais	boire	VERB:20
20	byzantine	byzantin	ADJ:20
20	caressées	caresser	VERB:20
20	carrées	carrer	VERB:20
20	cascatelles	cascatelle	NOUN:20
20	cassaient	casser	VERB:20
20	cassés	casser	VERB:20
20	ceps	cep	NOUN:20
20	cesserai	cesser	VERB:20
20	chagriné	chagriner	VERB:20
20	chancelle	chanceler	VERB:20
20	chantées	chanter	VERB:20
20	chasserai	chasser	VERB:20
20	chevauchant	chevaucher	VERB:20
20	chevrons	chevron	NOUN:20
20	chinoiseries	chinoiserie	NOUN:20
20	choisira	choisir	VERB:20
20	choisirent	choisir	VERB:20
20	choisissent	choisir	VERB:20
20	choquant	choquer	VERB:20
20	cicatrisée	cicatriser	VERB:20
20	cigognes	cigogne	NOUN:20
20	cintrée	cintré	ADJ:20
20	citant	citer	VERB:20
20	classait	classer	VERB:20
20	classée	classer	VERB:20
20	coiffant	coiffer	VERB:20
20	coiffe	coiffer	VERB:20
20	colporteurs	colporteur	NOUN:20
20	combattus	combattre	VERB:20
20	comparu	comparaître	VERB:20
20	comploté	comploter	VERB:20
20	complétée	compléter	VERB:20
20	concentrant	concentrer	VERB:20
20	concourait	concourir	VERB:20
20	confessant	confesser	VERB:20
20	confessions	confession	NOUN:20
20	confinés	confiner	VERB:20
20	conjugaux	conjugal	ADJ:20
20	conjurations	conjuration	NOUN:20
20	connaîtrons	connaître	VERB:20
20	conseilles	conseiller	VERB:20
20	consentais	consentir	VERB:20
20	conservatrice	conservateur	ADJ:16;NOUN:4
20	conservât	conserver	VERB:20
20	consigne	consigner	VERB:20
20	consolerais	consoler	VERB:20
20	contemplèrent	contempler	VERB:20
20	conteurs	conteur	NOUN:20
20	continuerez	continuer	VERB:20
20	contourne	contourner	VERB:20
20	contrarierait	contrarier	VERB:20
20	contredisent	contredire	VERB:20
20	conventionnels	conventionnel	NOUN:13;ADJ:7
20	convenues	convenu	ADJ:20
20	convertit	convertir	VERB:20
20	cornues	cornu	NOUN:16;ADJ:4
20	corolles	corolle	NOUN:20
20	courra	courir	VERB:20
20	courrai	courir	VERB:20
20	courroucés	courroucer	VERB:20
20	courtisée	courtiser	VERB:20
20	cousue	coudre	VERB:20
20	craquèrent	craquer	VERB:20
20	crochues	crochu	ADJ:20
20	cuirassé	cuirasser	VERB:20
20	cuisait	cuire	VERB:20
20	cuves	cuve	NOUN:20
20	cédât	céder	VERB:20
20	dame	damer	VERB:20
20	dandinait	dandiner	VERB:20
20	dardant	darder	VERB:20
20	dards	dard	NOUN:20
20	dattiers	dattier	NOUN:20
20	demeurerai	demeurer	VERB:20
20	demi-morte	demi-mort	ADJ:20
20	deviendriez	devenir	VERB:20
20	diminuées	diminuer	VERB:20
20	discutèrent	discuter	VERB:20
20	disparût	disparaître	VERB:20
20	dispensée	dispenser	VERB:20
20	distributions	distribution	NOUN:20
20	divulgué	divulguer	VERB:20
20	dièse	diéser	VERB:20
20	dompte	dompter	VERB:20
20	donnassent	donner	VERB:20
20	douves	douve	NOUN:20
20	duos	duo	NOUN:20
20	dynasties	dynastie	NOUN:20
20	débutante	débutant	NOUN:20
20	déchiquetées	déchiqueter	VERB:20
20	déciderai	décider	VERB:20
20	déclarez	déclarer	VERB:20
20	déclenché	déclencher	VERB:20
20	déclivités	déclivité	NOUN:20
20	découvrirai	découvrir	VERB:20
20	décréta	décréter	VERB:20
20	défiaient	défier	VERB:20
20	démêlés	démêlé	NOUN:20
20	dénivellations	dénivellation	NOUN:20
20	dénonça	dénoncer	VERB:20
20	dénuées	dénuer	VERB:20
20	dépliait	déplier	VERB:20
20	déracinés	déraciner	VERB:20
20	dérangera	déranger	VERB:20
20	déroulés	dérouler	VERB:20
20	dérouté	dérouter	VERB:20
20	désavoué	désavouer	VERB:20
20	déshabille	déshabiller	VERB:20
20	désobligeant	désobliger	VERB:20
20	déterminent	déterminer	VERB:20
20	dévalait	dévaler	VERB:20
20	dévorèrent	dévorer	VERB:20
20	déçues	déçu	ADJ:20
20	dînera	dîner	VERB:20
20	efflorescences	efflorescence	NOUN:19;ADJ:1
20	embrassais	embrasser	VERB:20
20	embrasserai	embrasser	VERB:20
20	embrouille	embrouiller	VERB:20
20	emmagasinée	emmagasiner	VERB:20
20	empilaient	empiler	VERB:20
20	empira	empirer	VERB:20
20	emplies	emplir	VERB:20
20	employons	employer	VERB:20
20	emportes	emporter	VERB:20
20	enfantins	enfantin	ADJ:20
20	enflammaient	enflammer	VERB:20
20	engagerait	engager	VERB:20
20	enivrants	enivrant	ADJ:20
20	enlaçaient	enlacer	VERB:20
20	ennuyant	ennuyer	VERB:20
20	enracinés	enraciner	VERB:20
20	enroulée	enrouler	VERB:20
20	enrôlé	enrôler	VERB:20
20	enseignée	enseigner	VERB:20
20	ensoleillé	ensoleiller	VERB:20
20	entournures	entournure	NOUN:20
20	entremêlées	entremêler	VERB:20
20	entreprends	entreprendre	VERB:20
20	entrouvrant	entrouvrir	VERB:20
20	envahissements	envahissement	NOUN:20
20	erre	errer	VERB:20
20	escarmouches	escarmouche	NOUN:20
20	espacés	espacé	ADJ:20
20	espériez	espérer	VERB:20
20	essayée	essayer	VERB:20
20	exiges	exiger	VERB:20
20	fervents	fervent	ADJ:20
20	feuilletons	feuilleton	NOUN:20
20	fiché	ficher	VERB:20
20	figée	figer	VERB:20
20	filent	filer	VERB:20
20	filèrent	filer	VERB:20
20	flambe	flamber	VERB:20
20	formula	formuler	VERB:20
20	foudroya	foudroyer	VERB:20
20	fourmilières	fourmilière	NOUN:20
20	francs-tireurs	franc-tireur	NOUN:20
20	fredonnait	fredonner	VERB:20
20	fringants	fringant	ADJ:20
20	frises	frise	NOUN:20
20	frissonnantes	frissonnant	ADJ:20
20	froisse	froisser	VERB:20
20	fuirais	fuir	VERB:20
20	furetait	fureter	VERB:20
20	fuseaux	fuseau	NOUN:20
20	fêtait	fêter	VERB:20
20	fêtée	fêter	VERB:20
20	galhaubans	galhauban	NOUN:20
20	galopé	galoper	VERB:20
20	gardeuse	gardeur	NOUN:20
20	gargousses	gargousse	NOUN:20
20	germé	germer	VERB:20
20	gisent	gésir	VERB:20
20	globale	global	ADJ:20
20	gonfle	gonfler	VERB:20
20	grandirent	grandir	VERB:20
20	guettent	guetter	VERB:20
20	gueulant	gueuler	VERB:20
20	habitables	habitable	ADJ:20
20	hachures	hachure	NOUN:20
20	halait	haler	VERB:20
20	harassé	harasser	VERB:20
20	harpons	harpon	NOUN:20
20	hasarderait	hasarder	VERB:20
20	herscheuses	herscheur	NOUN:20
20	heurtés	heurter	VERB:20
20	histrions	histrion	NOUN:20
20	hollandaises	hollandais	ADJ:18;NOUN:2
20	honorent	honorer	VERB:20
20	hydrographiques	hydrographique	ADJ:20
20	hâtés	hâter	VERB:20
20	ignames	igname	NOUN:20
20	imitent	imiter	VERB:20
20	incomprise	incompris	ADJ:19;NOUN:1
20	indigna	indigner	VERB:20
20	indignations	indignation	NOUN:20
20	indissolubles	indissoluble	ADJ:20
20	individuels	individuel	ADJ:20
20	indulgents	indulgent	ADJ:20
20	infiltrations	infiltration	NOUN:20
20	infirme	infirmer	VERB:20
20	infirmière	infirmier	NOUN:20
20	infligée	infliger	VERB:20
20	injuriait	injurier	VERB:20
20	injurieuses	injurieux	ADJ:20
20	inoffensives	inoffensif	ADJ:20
20	invasions	invasion	NOUN:20
20	invétérée	invétéré	ADJ:20
20	inébranlables	inébranlable	ADJ:20
20	joindrait	joindre	VERB:20
20	judicieuse	judicieux	ADJ:20
20	jugeais	juger	VERB:20
20	jugiez	juger	VERB:20
20	jurerait	jurer	VERB:20
20	justifiés	justifier	VERB:20
20	larguées	largué	ADJ:20
20	liserons	liseron	NOUN:20
20	loutres	loutre	NOUN:20
20	lyriques	lyrique	ADJ:20
20	lâchent	lâcher	VERB:20
20	madrigaux	madrigal	NOUN:20
20	maigrit	maigrir	VERB:20
20	mande	mander	VERB:20
20	mandés	mander	VERB:20
20	mangeraient	manger	VERB:20
20	marbrée	marbrer	VERB:20
20	marieras	marier	VERB:20
20	marierez	marier	VERB:20
20	maîtrisant	maîtriser	VERB:20
20	minée	miner	VERB:20
20	mirant	mirer	VERB:20
20	modifiés	modifier	VERB:20
20	moribonde	moribond	NOUN:17;ADJ:3
20	mourions	mourir	VERB:20
20	mous	mou	ADJ:20
20	mousquetons	mousqueton	NOUN:20
20	multiplia	multiplier	VERB:20
20	mus	mouvoir	VERB:20
20	méconnues	méconnaître	VERB:20
20	méfié	méfier	VERB:20
20	mémorables	mémorable	ADJ:20
20	ménagea	ménager	VERB:20
20	méprisables	méprisable	ADJ:20
20	méprisés	mépriser	VERB:20
20	mûrit	mûrir	VERB:20
20	nababs	nabab	NOUN:20
20	navale	naval	ADJ:20
20	naïvetés	naïveté	NOUN:20
20	neigeait	neiger	VERB:20
20	offensives	offensif	ADJ:20
20	opposez	opposer	VERB:20
20	organisèrent	organiser	VERB:20
20	originelle	originel	ADJ:20
20	oripeaux	oripeau	NOUN:20
20	orne	orner	VERB:20
20	oscilla	osciller	VERB:20
20	palpitant	palpiter	VERB:20
20	palpitantes	palpitant	ADJ:20
20	palpitants	palpitant	ADJ:20
20	palpite	palpiter	VERB:20
20	pampas	pampa	NOUN:20
20	parant	parer	VERB:20
20	paresses	paresse	NOUN:20
20	parfumaient	parfumer	VERB:20
20	parviendrons	parvenir	VERB:20
20	patriciennes	patricien	ADJ:12;NOUN:8
20	payai	payer	VERB:20
20	païennes	païen	ADJ:20
20	penchent	pencher	VERB:20
20	perla	perler	VERB:20
20	persistantes	persistant	ADJ:20
20	pissenlits	pissenlit	NOUN:20
20	piédestaux	piédestal	NOUN:20
20	pleurerais	pleurer	VERB:20
20	pleurons	pleurer	VERB:20
20	plissée	plissé	ADJ:20
20	pointa	pointer	VERB:20
20	polices	police	NOUN:20
20	poltronne	poltron	ADJ:12;NOUN:8
20	pontons	ponton	NOUN:20
20	portefeuilles	portefeuille	NOUN:20
20	porterons	porter	VERB:20
20	prendrions	prendre	VERB:20
20	pressens	pressentir	VERB:20
20	prierez	prier	VERB:20
20	prismatiques	prismatique	ADJ:20
20	privilégiées	privilégier	VERB:20
20	procurent	procurer	VERB:20
20	profitables	profitable	ADJ:20
20	prononçât	prononcer	VERB:20
20	prospère	prospérer	VERB:20
20	prospéré	prospérer	VERB:20
20	protégea	protéger	VERB:20
20	prédications	prédication	NOUN:20
20	préférera	préférer	VERB:20
20	préjugé	préjuger	VERB:20
20	préposé	préposer	VERB:20
20	présentais	présenter	VERB:20
20	présumait	présumer	VERB:20
20	présumée	présumer	VERB:20
20	puante	puant	ADJ:20
20	puritaine	puritain	ADJ:17;NOUN:3
20	péchait	pécher	VERB:20
20	pénétrerait	pénétrer	VERB:20
20	péons	péon	NOUN:20
20	querellait	quereller	VERB:20
20	raccommodée	raccommoder	VERB:20
20	rafraîchis	rafraîchir	VERB:20
20	raisonnant	raisonner	VERB:20
20	rajahs	rajah	NOUN:20
20	rajeunissait	rajeunir	VERB:20
20	rajusta	rajuster	VERB:20
20	rappelons	rappeler	VERB:20
20	rapportais	rapporter	VERB:20
20	rapprochements	rapprochement	NOUN:20
20	rapprocherait	rapprocher	VERB:20
20	rase	ras	ADJ:20
20	rasoirs	rasoir	NOUN:20
20	rassurent	rassurer	VERB:20
20	rate	rat	NOUN:20
20	ravis	ravir	VERB:20
20	rayonnements	rayonnement	NOUN:20
20	receviez	recevoir	VERB:20
20	recevrons	recevoir	VERB:20
20	recherchant	rechercher	VERB:20
20	recommencerai	recommencer	VERB:20
20	recommencez	recommencer	VERB:20
20	recommençai	recommencer	VERB:20
20	reconduisez	reconduire	VERB:20
20	reconduite	reconduire	VERB:20
20	reconnaissiez	reconnaître	VERB:20
20	redites	redire	VERB:20
20	redoutés	redouter	VERB:20
20	refusées	refuser	VERB:20
20	rehaussait	rehausser	VERB:20
20	rejetaient	rejeter	VERB:20
20	rejoindrons	rejoindre	VERB:20
20	relayant	relayer	VERB:20
20	reluit	reluire	VERB:20
20	relégué	reléguer	VERB:20
20	remarquais	remarquer	VERB:20
20	remontez	remonter	VERB:20
20	rencontres	rencontrer	VERB:20
20	renouvellent	renouveler	VERB:20
20	repartaient	repartir	VERB:20
20	repoussèrent	repousser	VERB:20
20	représenterait	représenter	VERB:20
20	respirations	respiration	NOUN:20
20	respirèrent	respirer	VERB:20
20	ressauts	ressaut	NOUN:20
20	ressemblerait	ressembler	VERB:20
20	ressentirent	ressentir	VERB:20
20	retardés	retarder	VERB:20
20	reveniez	revenir	VERB:20
20	reverraient	revoir	VERB:20
20	rossé	rosser	VERB:20
20	roulantes	roulant	ADJ:20
20	rugueuse	rugueux	ADJ:20
20	ruineuse	ruineux	ADJ:20
20	réalisera	réaliser	VERB:20
20	récompensa	récompenser	VERB:20
20	réfléchisse	réfléchir	VERB:20
20	régale	régaler	VERB:20
20	régisseurs	régisseur	NOUN:20
20	résisterai	résister	VERB:20
20	rôde	rôder	VERB:20
20	rôdent	rôder	VERB:20
20	rôtie	rôtir	VERB:20
20	sacramentelles	sacramentel	ADJ:20
