COUNT	TERM	LEMMA	CORPUS_SHARE	WORD_FORM	WORD_FREQ	WORD_DOMINANT_LEMMA	WORD_DOMINANT_FREQ	WORD_RATIO	POS_COUNTS
166	étudiant	étudier	0.372197	étudiant	1.28	étudiant	16.28	12.719	VERB:166
165	réserve	réserver	0.140785	réserve	5.14	réserve	38.99	7.586	VERB:165
165	promise	promettre	0.600000	promise	1.69	promis	5.40	3.195	VERB:165
165	distinguée	distinguer	0.953757	distinguée	1.42	distingué	2.16	1.521	VERB:165
165	coupées	couper	0.988024	coupées	3.92	coupé	4.12	1.051	VERB:165
162	allumés	allumer	0.952941	allumés	1.49	allumé	3.59	2.409	VERB:162
162	étouffés	étouffer	0.900000	étouffés	2.77	étouffé	3.78	1.365	VERB:162
161	cours	courir	0.053560	cours	9.26	cours	176.76	19.089	VERB:161
161	souffle	souffler	0.094650	souffle	15.41	souffle	93.18	6.047	VERB:161
161	suspendue	suspendu	0.462644	suspendue	3.45	suspendre	7.50	2.174	ADJ:161
160	éperdue	éperdre	0.765550	éperdue	1.35	éperdu	2.57	1.904	VERB:160
160	représentant	représentant	0.380048	représentant	12.30	représenter	16.42	1.335	NOUN:160
159	traite	traite	0.393564	traite	4.39	traiter	8.11	1.847	NOUN:159
158	blessés	blesser	0.270548	blessés	1.89	blessé	21.15	11.190	VERB:158
158	effarés	effarer	1.000000	effarés	0.27	effaré	0.81	3.000	VERB:158
158	offensée	offenser	0.951807	offensée	0.47	offensé	0.68	1.447	VERB:158
157	sacrés	sacrer	0.773399	sacrés	0.41	sacré	5.74	14.000	VERB:157
157	enjoué	enjouer	0.987421	enjoué	0.54	enjoué	1.55	2.870	VERB:157
157	mouillés	mouiller	0.907514	mouillés	3.24	mouillé	5.74	1.772	VERB:157
157	contrarié	contrarier	0.670940	contrarié	1.55	contrarié	2.50	1.613	VERB:157
157	privée	priver	0.646091	privée	8.11	privé	9.39	1.158	VERB:157
157	exposés	exposer	0.981250	exposés	1.55	exposé	1.69	1.090	VERB:157
156	précipités	précipiter	0.917647	précipités	1.55	précipité	2.71	1.748	VERB:156
156	tendus	tendu	0.663830	tendus	7.23	tendre	7.84	1.084	ADJ:156
155	effarée	effarer	0.993590	effarée	0.47	effaré	0.88	1.872	VERB:155
155	prolongée	prolonger	1.000000	prolongée	1.69	prolongé	2.23	1.320	VERB:155
155	désarmé	désarmer	0.981013	désarmé	2.23	désarmé	2.64	1.184	VERB:155
154	surprise	surprendre	0.047722	surprise	10.81	surprise	68.51	6.338	VERB:154
154	pieux	pieu	0.488889	pieux	4.26	pieux	5.54	1.300	NOUN:154
154	dégoûté	dégoûter	0.993548	dégoûté	2.70	dégoûté	3.51	1.300	VERB:154
154	avancés	avancé	0.993548	avancés	1.28	avancer	1.55	1.211	ADJ:154
153	méprise	méprise	0.396373	méprise	1.89	mépriser	4.19	2.217	NOUN:153
152	pique	pique	0.589147	pique	4.93	piquer	10.07	2.043	NOUN:152
152	mêlée	mêlée	0.291747	mêlée	6.62	mêler	11.89	1.796	NOUN:152
151	renfermé	renfermer	0.974194	renfermé	0.54	renfermé	2.56	4.741	VERB:151
151	meublé	meubler	0.980519	meublé	1.89	meublé	3.44	1.820	VERB:151
150	sorte	sortir	0.030606	sorte	7.57	sorte	273.38	36.114	VERB:150
150	surpris	surpris	0.068744	surpris	13.78	surprendre	100.00	7.257	ADJ:150
150	produits	produire	0.279330	produits	2.16	produit	11.69	5.412	VERB:150
150	trompe	trompe	0.127877	trompe	5.00	tromper	15.41	3.082	NOUN:150
150	élancé	élancer	1.000000	élancé	0.68	élancé	0.74	1.088	VERB:150
148	riant	riant	0.052744	riant	1.35	rire	41.96	31.081	ADJ:148
146	peintes	peint	0.948052	peintes	4.12	peindre	5.95	1.444	ADJ:146
145	étourdie	étourdir	0.775401	étourdie	0.74	étourdi	1.96	2.649	VERB:145
145	désintéressé	désintéresser	0.979730	désintéressé	0.74	désintéressé	1.01	1.365	VERB:145
145	relevés	relever	0.889571	relevés	2.43	relevé	3.17	1.305	VERB:145
144	crus	cru	0.198621	crus	3.11	croire	30.40	9.775	ADJ:93;NOUN:51
144	feinte	feinte	0.685714	feinte	1.15	feint	4.46	3.878	NOUN:144
143	mépris	méprendre	0.101924	mépris	2.70	mépris	36.55	13.537	VERB:143
143	chéri	chérir	0.498258	chéri	1.62	chéri	21.02	12.975	VERB:143
143	fatigue	fatiguer	0.069116	fatigue	7.64	fatigue	65.81	8.614	VERB:143
142	sanglotant	sanglotant	0.816092	sanglotant	0.41	sangloter	2.03	4.951	ADJ:142
141	éteints	éteindre	0.723077	éteints	2.50	éteint	4.32	1.728	VERB:141
141	détachée	détacher	1.000000	détachée	2.64	détaché	3.45	1.307	VERB:141
140	revue	revoir	0.311804	revue	3.58	revue	25.14	7.022	VERB:140
139	triomphe	triompher	0.092605	triomphe	2.77	triomphe	27.30	9.856	VERB:139
138	cru	cru	0.042112	cru	11.89	croire	90.81	7.638	NOUN:95;ADJ:43
138	occupés	occupé	0.357513	occupés	1.55	occuper	7.36	4.748	ADJ:138
138	mouillée	mouiller	0.971831	mouillée	4.39	mouillé	10.54	2.401	VERB:138
138	versant	verser	0.446602	versant	4.66	versant	9.26	1.987	VERB:138
137	manifeste	manifester	0.628440	manifeste	4.39	manifeste	4.66	1.062	VERB:137
135	ravi	ravi	0.379213	ravi	4.19	ravir	11.42	2.726	ADJ:135
135	évanouie	évanoui	0.370879	évanouie	1.96	évanouir	3.04	1.551	ADJ:135
135	exagéré	exagérer	0.894040	exagéré	2.30	exagéré	2.43	1.057	VERB:135
134	loge	loger	0.117854	loge	3.18	loge	18.11	5.695	VERB:134
134	échappée	échapper	0.697917	échappée	1.08	échappée	1.42	1.315	VERB:134
134	ruinée	ruiner	0.783626	ruinée	0.68	ruiné	0.88	1.294	VERB:134
134	trempe	trempe	0.817073	trempe	2.70	tremper	3.04	1.126	NOUN:134
133	bout	bouillir	0.041628	bout	5.68	bout	375.68	66.141	VERB:133
133	obligé	obligé	0.088963	obligé	5.54	obliger	35.07	6.330	ADJ:78;NOUN:55
133	unis	uni	0.517510	unis	3.24	unir	9.06	2.796	ADJ:133
133	affamé	affamer	0.923611	affamé	1.15	affamé	2.56	2.226	VERB:133
133	déchirée	déchirer	0.985185	déchirée	3.31	déchiré	4.59	1.387	VERB:133
133	désolée	désoler	0.565957	désolée	3.38	désolé	4.19	1.240	VERB:133
133	percée	percer	0.869281	percée	3.38	percée	3.58	1.059	VERB:133
132	découvert	découvert	0.108374	découvert	9.45	découvrir	30.54	3.232	NOUN:89;ADJ:43
132	bouleversée	bouleversé	0.666667	bouleversée	2.09	bouleverser	3.24	1.550	ADJ:132
131	borne	borner	0.348404	borne	1.22	borne	8.04	6.590	VERB:131
131	tendu	tendu	0.265720	tendu	13.38	tendre	25.68	1.919	ADJ:131
130	suffisant	suffire	0.485075	suffisant	1.01	suffisant	10.00	9.901	VERB:130
130	favorite	favorite	0.481481	favorite	1.76	favori	3.45	1.960	NOUN:130
130	employées	employer	1.000000	employées	0.88	employé	1.21	1.375	VERB:130
129	date	dater	0.131098	date	3.78	date	36.62	9.688	VERB:129
129	interrompue	interrompu	0.459075	interrompue	1.22	interrompre	3.11	2.549	ADJ:129
129	nourri	nourri	0.440273	nourri	3.04	nourrir	7.43	2.444	ADJ:129
129	fixe	fixer	0.178670	fixe	12.64	fixe	27.97	2.213	VERB:129
129	étendues	étendre	0.837662	étendues	2.97	étendue	5.61	1.889	VERB:129
129	étonnée	étonné	0.234545	étonnée	5.54	étonner	6.76	1.220	ADJ:129
128	insolent	insoler	0.600939	insolent	0.07	insolent	4.60	65.714	VERB:128
128	vis	vis	0.052936	vis	6.15	voir	56.01	9.107	NOUN:128
128	baisse	baisse	0.524590	baisse	3.38	baisser	14.80	4.379	NOUN:128
128	assises	assise	0.462094	assises	6.55	assoir	6.89	1.052	NOUN:128
127	enjouée	enjouer	1.000000	enjouée	0.27	enjoué	2.43	9.000	VERB:127
127	réduit	réduit	0.183261	réduit	12.64	réduire	27.02	2.138	NOUN:100;ADJ:27
127	roulant	roulant	0.311275	roulant	6.69	rouler	12.03	1.798	ADJ:127
127	serrée	serré	0.382530	serrée	8.72	serrer	13.38	1.534	ADJ:127
126	dépense	dépenser	0.234201	dépense	1.55	dépense	3.65	2.355	VERB:126
126	renverse	renverse	0.692308	renverse	3.04	renverser	4.39	1.444	NOUN:126
126	gênée	gêné	0.834437	gênée	2.91	gêner	4.12	1.416	ADJ:126
126	animé	animé	0.345205	animé	3.18	animer	4.19	1.318	ADJ:126
126	renversés	renverser	1.000000	renversés	1.42	renversé	1.69	1.190	VERB:126
125	vide	vider	0.062563	vide	9.32	vide	178.58	19.161	VERB:125
124	exilé	exiler	0.746988	exilé	1.82	exilé	2.50	1.374	VERB:124
124	embarrassés	embarrasser	0.992000	embarrassés	0.61	embarrassé	0.81	1.328	VERB:124
123	nuit	nuire	0.008601	nuit	4.19	nuit	672.36	160.468	VERB:123
123	gage	gager	0.318653	gage	0.54	gage	4.05	7.500	VERB:123
122	pensée	penser	0.019971	pensée	1.42	pensée	98.92	69.662	VERB:122
122	penchant	penchant	0.223035	penchant	3.86	pencher	13.31	3.448	NOUN:121;ADJ:1
122	unie	unir	0.792208	unie	1.49	uni	2.57	1.725	VERB:122
122	exalté	exalter	0.709302	exalté	1.49	exalté	2.44	1.638	VERB:122
122	tente	tenter	0.165536	tente	13.04	tente	19.12	1.466	VERB:122
121	trouble	troubler	0.089365	trouble	3.65	trouble	29.53	8.090	VERB:121
121	cachés	caché	0.330601	cachés	1.96	cacher	7.70	3.929	ADJ:121
121	levant	levant	0.060591	levant	8.18	lever	28.78	3.518	NOUN:121
121	parfumée	parfumer	0.780645	parfumée	2.09	parfumé	3.51	1.679	VERB:121
120	parent	parer	0.244898	parent	0.34	parent	5.68	16.706	VERB:120
120	brûlés	brûler	0.952381	brûlés	3.18	brûlé	4.19	1.318	VERB:120
120	empreint	empreindre	0.810811	empreint	2.30	empreint	2.84	1.235	VERB:120
119	désespérée	désespérer	0.242363	désespérée	2.16	désespéré	5.95	2.755	VERB:119
119	traversée	traverser	0.129348	traversée	5.68	traversée	13.58	2.391	VERB:119
119	illuminé	illuminer	0.908397	illuminé	2.91	illuminé	4.53	1.557	VERB:119
119	piquant	piquer	0.788079	piquant	2.50	piquant	3.79	1.516	VERB:119
119	méconnu	méconnaître	0.952000	méconnu	0.68	méconnu	1.01	1.485	VERB:119
119	tendues	tendu	0.708333	tendues	3.45	tendre	4.80	1.391	ADJ:119
119	éprouvés	éprouver	0.991667	éprouvés	1.08	éprouvé	1.22	1.130	VERB:119
118	caressant	caressant	0.402730	caressant	1.55	caresser	8.18	5.277	ADJ:118
118	enveloppe	envelopper	0.187599	enveloppe	6.89	enveloppe	26.22	3.806	VERB:118
118	pendu	pendu	0.257081	pendu	2.77	pendre	5.74	2.072	NOUN:103;ADJ:15
118	ruinés	ruiner	1.000000	ruinés	1.01	ruiné	1.08	1.069	VERB:118
117	réfugiés	réfugier	0.754839	réfugiés	2.36	réfugié	9.46	4.008	VERB:117
117	rangées	ranger	0.510917	rangées	2.77	rangée	9.59	3.462	VERB:117
117	marque	marquer	0.233533	marque	10.88	marque	26.89	2.472	VERB:117
117	excitée	exciter	0.951220	excitée	1.15	excité	2.23	1.939	VERB:117
116	entendant	entendant	0.101045	entendant	0.74	entendre	15.00	20.270	NOUN:116
116	entreprise	entreprendre	0.130337	entreprise	1.82	entreprise	29.05	15.962	VERB:116
116	rangée	ranger	0.491525	rangée	2.57	rangée	10.88	4.233	VERB:116
116	distingués	distinguer	0.783784	distingués	0.68	distingué	2.36	3.471	VERB:116
116	rassurant	rassurer	0.966667	rassurant	2.30	rassurant	7.64	3.322	VERB:116
116	bordée	bordé	0.387960	bordée	3.58	border	8.11	2.265	NOUN:116
116	tendue	tendre	0.288557	tendue	12.23	tendu	13.51	1.105	VERB:116
115	double	doubler	0.042342	double	3.45	double	66.08	19.154	VERB:115
115	répétés	répéter	0.991379	répétés	1.62	répété	2.09	1.290	VERB:115
115	épuisées	épuiser	1.000000	épuisées	0.27	épuisé	0.34	1.259	VERB:115
115	remarque	remarquer	0.302632	remarque	12.97	remarque	16.22	1.251	VERB:115
114	ménage	ménager	0.071970	ménage	2.64	ménage	29.26	11.083	VERB:114
114	exaltée	exalter	0.690909	exaltée	0.81	exalté	2.71	3.346	VERB:114
114	affluent	affluent	0.844444	affluent	0.74	affluer	1.49	2.014	NOUN:113;ADJ:1
113	surveillant	surveillant	0.573604	surveillant	3.58	surveiller	5.41	1.511	NOUN:113
113	désolé	désoler	0.385666	désolé	6.22	désolé	6.49	1.043	VERB:113
112	affamés	affamer	0.741722	affamés	0.95	affamé	4.53	4.768	VERB:112
112	essoufflé	essouffler	0.949153	essoufflé	1.76	essoufflé	5.14	2.920	VERB:112
111	leste	lester	0.860465	leste	0.14	leste	0.95	6.786	VERB:111
111	naissant	naître	0.744966	naissant	0.88	naissant	2.16	2.455	VERB:111
111	flotte	flotter	0.303279	flotte	10.88	flotte	26.22	2.410	VERB:111
111	prodigue	prodiguer	0.480519	prodigue	1.42	prodigue	3.38	2.380	VERB:111
111	jetée	jetée	0.166667	jetée	6.49	jeter	13.38	2.062	NOUN:111
111	satisfaits	satisfait	0.760274	satisfaits	1.15	satisfaire	1.96	1.704	ADJ:111
111	découragé	décourager	0.932773	découragé	2.64	découragé	3.04	1.152	VERB:111
111	épargne	épargner	0.606557	épargne	2.70	épargne	3.04	1.126	VERB:111
111	commande	commande	0.211832	commande	12.64	commander	13.31	1.053	NOUN:111
110	tirant	tirant	0.112936	tirant	1.69	tirer	25.95	15.355	NOUN:110
110	invités	inviter	0.313390	invités	3.92	invité	19.46	4.964	VERB:110
110	plaisante	plaisant	0.464135	plaisante	3.72	plaisanter	3.92	1.054	ADJ:110
109	opéra	opérer	0.319648	opéra	0.41	opéra	18.99	46.317	VERB:109
109	arrêté	arrêté	0.053041	arrêté	7.02	arrêter	48.24	6.872	NOUN:109
109	volée	voler	0.293011	volée	2.23	volée	14.80	6.637	VERB:109
109	enflammés	enflammer	1.000000	enflammés	0.27	enflammé	0.95	3.519	VERB:109
109	étendus	étendu	0.385159	étendus	2.36	étendre	3.38	1.432	ADJ:109
109	épouvantés	épouvanter	1.000000	épouvantés	0.74	épouvanté	1.01	1.365	VERB:109
108	épouvante	épouvanter	0.103547	épouvante	0.74	épouvante	9.59	12.959	VERB:108
108	arrivant	arrivant	0.100935	arrivant	2.16	arriver	22.57	10.449	NOUN:108
108	nue	nue	0.158824	nue	6.69	nu	43.85	6.555	NOUN:108
108	peinte	peint	0.453782	peinte	3.24	peindre	9.53	2.941	ADJ:108
108	communiqué	communiquer	0.981818	communiqué	2.97	communiqué	7.03	2.367	VERB:108
107	écrit	écrit	0.050070	écrit	12.97	écrire	190.14	14.660	NOUN:81;ADJ:26
107	agité	agité	0.221532	agité	4.26	agiter	5.61	1.317	NOUN:106;ADJ:1
107	borné	borner	0.938596	borné	1.82	borné	1.96	1.077	VERB:107
106	enflammée	enflammer	1.000000	enflammée	0.61	enflammé	1.15	1.885	VERB:106
105	surprenant	surprendre	0.700000	surprenant	3.18	surprenant	8.78	2.761	VERB:105
105	écrits	écrire	0.408560	écrits	5.07	écrit	6.22	1.227	VERB:105
105	arrachées	arracher	0.954545	arrachées	2.09	arraché	2.43	1.163	VERB:105
105	creuse	creux	0.546875	creuse	5.34	creuser	5.74	1.075	ADJ:105
104	révolté	révolter	0.787879	révolté	1.01	révolté	2.23	2.208	VERB:104
104	croisées	croiser	0.362369	croisées	4.46	croisé	6.82	1.529	VERB:104
104	abandonnées	abandonner	0.945455	abandonnées	2.70	abandonné	2.97	1.100	VERB:104
103	bondissant	bondissant	0.495192	bondissant	0.88	bondir	2.70	3.068	ADJ:103
103	luisant	luire	0.757353	luisant	4.12	luisant	8.45	2.051	VERB:103
103	attristé	attrister	0.953704	attristé	0.41	attristé	0.81	1.976	VERB:103
103	haletant	haletant	0.495192	haletant	2.97	haleter	4.26	1.434	ADJ:103
102	vives	vive	0.128951	vives	0.41	vif	12.70	30.976	NOUN:102
102	révolte	révolter	0.128302	révolte	1.55	révolte	21.82	14.077	VERB:102
102	cité	citer	0.155015	cité	3.72	cité	21.96	5.903	VERB:102
102	conquise	conquérir	0.962264	conquise	0.95	conquis	1.35	1.421	VERB:102
101	tombée	tombée	0.111356	tombée	9.26	tomber	25.20	2.721	NOUN:101
101	vive	vive	0.040660	vive	13.37	vif	30.61	2.289	NOUN:101
100	jointe	joindre	0.806452	jointe	0.00	joint	2.09	inf	VERB:100
100	crainte	craindre	0.041684	crainte	4.66	crainte	45.61	9.788	VERB:100
100	prévenu	prévenu	0.120482	prévenu	2.50	prévenir	14.53	5.812	NOUN:100
100	attache	attache	0.293255	attache	3.99	attacher	10.14	2.541	NOUN:100
99	méchant	mécher	0.116334	méchant	0.54	méchant	18.98	35.148	VERB:99
99	lente	lente	0.194499	lente	1.15	lent	21.55	18.739	NOUN:99
99	grillée	griller	1.000000	grillée	0.47	grillé	1.15	2.447	VERB:99
99	précise	préciser	0.518325	précise	8.04	précis	15.68	1.950	VERB:99
99	touchant	touchant	0.215686	touchant	5.34	toucher	8.31	1.556	ADJ:99
98	complète	compléter	0.075096	complète	0.95	complet	18.18	19.137	VERB:98
98	troublés	troubler	0.980000	troublés	0.61	troublé	1.08	1.770	VERB:98
98	étourdi	étourdir	0.230588	étourdi	1.82	étourdi	2.98	1.637	VERB:98
98	imposant	imposer	0.468900	imposant	2.91	imposant	3.72	1.278	VERB:98
98	étranglée	étrangler	0.482759	étranglée	1.96	étranglé	2.03	1.036	VERB:98
98	privé	priver	0.284884	privé	10.14	privé	10.20	1.006	VERB:98
97	assise	assise	0.088262	assise	3.11	assoir	51.69	16.621	NOUN:97
97	écoutes	écoute	0.757812	écoutes	0.61	écouter	4.19	6.869	NOUN:97
97	fourré	fourrer	0.370229	fourré	3.51	fourré	11.69	3.330	VERB:97
97	élancée	élancer	1.000000	élancée	0.47	élancé	1.49	3.170	VERB:97
97	restes	rester	0.170775	restes	6.28	reste	15.68	2.497	VERB:97
97	accrue	accroître	1.000000	accrue	1.08	accru	2.09	1.935	VERB:97
97	parfumé	parfumer	0.621795	parfumé	2.84	parfumé	3.99	1.405	VERB:97
96	maintenant	maintenir	0.011010	maintenant	44.59	maintenant	496.76	11.141	VERB:96
96	consternée	consterner	0.979592	consternée	0.68	consterné	1.08	1.588	VERB:96
96	entretenue	entretenir	1.000000	entretenue	1.22	entretenu	1.89	1.549	VERB:96
96	fondant	fonder	0.774194	fondant	1.55	fondant	1.83	1.181	VERB:96
95	garnis	garnir	0.698529	garnis	1.90	garni	1.96	1.032	VERB:95
94	tenant	tenant	0.063902	tenant	5.21	tenir	46.62	8.948	NOUN:91;ADJ:3
94	réplique	répliquer	0.300319	réplique	1.89	réplique	12.77	6.757	VERB:94
94	offense	offenser	0.447619	offense	0.61	offense	2.03	3.328	VERB:94
94	essoufflée	essouffler	0.969072	essoufflée	1.28	essoufflé	2.84	2.219	VERB:94
93	gardées	garder	0.958763	gardées	0.88	gardé	1.08	1.227	VERB:93
93	acharné	acharné	0.615894	acharné	2.23	acharner	2.57	1.152	ADJ:93
92	auras	aura	0.117197	auras	0.41	avoir	28.45	69.390	NOUN:92
92	contraste	contraster	0.232911	contraste	1.08	contraste	11.62	10.759	VERB:92
92	suivis	suivi	0.146965	suivis	2.23	suivre	22.84	10.242	NOUN:71;ADJ:21
92	entrevue	entrevoir	0.136095	entrevue	2.16	entrevue	8.85	4.097	VERB:92
92	levée	levée	0.160279	levée	3.58	lever	13.78	3.849	NOUN:92
92	béant	béer	0.893204	béant	0.74	béant	2.77	3.743	VERB:92
92	enseigne	enseigner	0.232911	enseigne	3.78	enseigne	9.80	2.593	VERB:92
92	crue	crue	0.277946	crue	2.50	cru	6.35	2.540	NOUN:92
92	croyant	croyant	0.073659	croyant	6.96	croire	12.30	1.767	NOUN:80;ADJ:12
92	achevés	achever	0.989247	achevés	0.41	achevé	0.68	1.659	VERB:92
92	froissé	froisser	0.741935	froissé	2.30	froissé	3.78	1.643	VERB:92
92	désespérant	désespérer	0.851852	désespérant	0.81	désespérant	0.95	1.173	VERB:92
91	charme	charmer	0.077711	charme	0.68	charme	43.65	64.191	VERB:91
91	péché	pécher	0.223039	péché	2.30	péché	22.64	9.843	VERB:91
91	doré	dorer	0.273273	doré	5.61	doré	15.74	2.806	VERB:91
91	étudiée	étudier	1.000000	étudiée	0.61	étudié	1.69	2.770	VERB:91
91	rase	raser	0.819820	rase	2.64	ras	6.62	2.508	VERB:91
91	corrompu	corrompre	0.842593	corrompu	0.68	corrompu	1.15	1.691	VERB:91
90	allumées	allumer	0.947368	allumées	1.89	allumé	2.64	1.397	VERB:90
90	entrebâillée	entrebâiller	1.000000	entrebâillée	1.69	entrebâillé	2.03	1.201	VERB:90
90	tordu	tordre	0.989011	tordu	4.19	tordu	4.46	1.064	VERB:90
89	tâche	tâcher	0.096529	tâche	3.58	tâche	35.95	10.042	VERB:89
89	isolés	isoler	0.539394	isolés	1.69	isolé	6.69	3.959	VERB:89
89	triomphant	triompher	0.323636	triomphant	1.96	triomphant	5.47	2.791	VERB:89
89	cachées	caché	0.425837	cachées	1.96	cacher	4.80	2.449	ADJ:89
89	insulte	insulter	0.231771	insulte	3.11	insulte	6.96	2.238	VERB:89
89	brouille	brouille	0.760684	brouille	1.96	brouiller	2.84	1.449	NOUN:89
89	effrayés	effrayer	0.552795	effrayés	1.42	effrayé	1.89	1.331	VERB:89
89	esquisse	esquisse	0.917526	esquisse	2.43	esquisser	2.70	1.111	NOUN:89
89	acharnée	acharné	0.741667	acharnée	1.69	acharner	1.76	1.041	ADJ:89
88	fraîches	fraîche	0.237197	fraîches	0.00	frais	12.57	inf	NOUN:88
88	accusés	accuser	0.284790	accusés	0.95	accusé	5.13	5.400	VERB:88
88	amusant	amuser	0.349206	amusant	4.05	amusant	13.04	3.220	VERB:88
88	réfléchie	réfléchir	0.988764	réfléchie	0.47	réfléchi	1.22	2.596	VERB:88
88	bordées	bordé	0.478261	bordées	1.49	border	3.72	2.497	NOUN:87;ADJ:1
88	entrouverte	entrouvrir	0.480874	entrouverte	3.78	entrouvert	6.55	1.733	VERB:88
88	relevées	relever	1.000000	relevées	1.35	relevé	1.55	1.148	VERB:88
88	pendus	pendu	0.586667	pendus	2.30	pendre	2.50	1.087	NOUN:65;ADJ:23
87	épars	épar	0.273585	épars	0.14	épars	7.23	51.643	NOUN:87
87	bois	boire	0.014366	bois	9.53	bois	299.46	31.423	VERB:87
87	Mort	mourir	0.265244	mort	93.65	mort	415.27	4.434	VERB:87
87	prétendant	prétendant	0.467742	prétendant	1.01	prétendre	2.30	2.277	NOUN:87
87	frissonnant	frissonnant	0.323420	frissonnant	0.95	frissonner	2.09	2.200	ADJ:87
87	improvisé	improviser	0.654135	improvisé	1.28	improvisé	2.50	1.953	VERB:87
87	usés	user	1.000000	usés	2.09	usé	4.05	1.938	VERB:87
87	pressés	presser	0.277955	pressés	4.32	pressé	6.96	1.611	VERB:87
86	contre	contrer	0.005516	contre	16.55	contre	596.89	36.066	VERB:86
86	écoutant	écoutant	0.132512	écoutant	2.23	écouter	22.16	9.937	NOUN:86
86	chut	choir	1.000000	chut	0.95	chut	6.62	6.968	VERB:86
86	blâme	blâmer	0.286667	blâme	1.22	blâme	4.05	3.320	VERB:86
86	damné	damner	0.469945	damné	0.68	damné	1.35	1.985	VERB:86
86	bornée	borner	0.905263	bornée	1.01	borné	1.08	1.069	VERB:86
85	lutte	lutter	0.037102	lutte	4.73	lutte	37.36	7.899	VERB:85
85	éblouissant	éblouir	0.669291	éblouissant	0.95	éblouissant	3.04	3.200	VERB:85
85	suspendus	suspendu	0.474860	suspendus	1.82	suspendre	4.39	2.412	ADJ:85
85	crue	croire	0.256798	crue	3.72	cru	6.35	1.707	VERB:85
85	instruits	instruire	0.752212	instruits	0.68	instruit	1.01	1.485	VERB:85
85	dévoué	dévouer	0.104938	dévoué	1.15	dévoué	1.69	1.470	VERB:85
85	entrevues	entrevue	0.685484	entrevues	0.74	entrevoir	1.08	1.459	NOUN:85
85	aimant	aimant	0.198135	aimant	3.51	aimer	3.92	1.117	NOUN:85
84	arrêtée	arrêté	0.128440	arrêtée	2.50	arrêter	17.97	7.188	ADJ:84
84	nues	nue	0.268371	nues	3.58	nu	21.42	5.983	NOUN:84
84	compliqué	compliquer	0.884211	compliqué	5.95	compliqué	12.91	2.170	VERB:84
84	murmure	murmurer	0.108247	murmure	14.86	murmure	25.14	1.692	VERB:84
84	courbée	courber	0.954545	courbée	1.69	courbé	2.03	1.201	VERB:84
84	rayé	rayer	0.988235	rayé	3.04	rayé	3.51	1.155	VERB:84
83	épris	épris	0.230556	épris	0.68	éprendre	6.08	8.941	ADJ:83
83	civilisé	civiliser	0.976471	civilisé	0.41	civilisé	1.96	4.780	VERB:83
83	affolée	affoler	1.000000	affolée	1.22	affolé	3.99	3.270	VERB:83
83	tape	tape	0.643411	tape	5.88	taper	11.89	2.022	NOUN:83
83	traités	traiter	0.448649	traités	3.92	traité	7.57	1.931	VERB:83
82	allées	aller	0.149091	allées	2.23	allée	26.28	11.785	VERB:82
82	file	filer	0.218085	file	17.84	file	21.49	1.205	VERB:82
82	encombre	encombre	0.845361	encombre	1.55	encombrer	1.62	1.045	NOUN:82
81	brillant	briller	0.121439	brillant	2.97	brillant	20.74	6.983	VERB:81
81	traînée	traîner	0.378505	traînée	1.62	traînée	6.28	3.877	VERB:81
81	nommé	nommé	0.044751	nommé	6.82	nommer	20.41	2.993	ADJ:81
81	intéressée	intéresser	0.512658	intéressée	2.36	intéressé	2.37	1.004	VERB:81
80	remplies	remplier	0.727273	remplies	0.00	rempli	4.59	inf	VERB:80
80	écartés	écarter	1.000000	écartés	3.11	écarté	5.81	1.868	VERB:80
