TERM_TOTAL	LEMMA_COUNT	CORPUS_SHARE	TERM	LEMMA	POS_COUNTS
4	2	0.500000	prohibés	prohiber	VERB:2
4	3	0.750000	promue	promouvoir	VERB:3
4	1	0.250000	promue	promu	ADJ:1
4	2	0.500000	prédominant	prédominer	VERB:2
4	2	0.500000	prédominant	prédominant	ADJ:2
4	3	0.750000	qualifiées	qualifié	ADJ:3
4	1	0.250000	qualifiées	qualifier	VERB:1
4	2	0.500000	raisonnés	raisonné	ADJ:2
4	2	0.500000	raisonnés	raisonner	VERB:2
4	2	0.500000	ramolli	ramollir	VERB:2
4	2	0.500000	ramolli	ramolli	ADJ:2
4	3	0.750000	ravivées	raviver	VERB:3
4	1	0.250000	ravivées	ravivé	ADJ:1
4	3	0.750000	rayonnés	rayonné	NOUN:2;ADJ:1
4	1	0.250000	rayonnés	rayonner	VERB:1
4	3	0.750000	rebutant	rebuter	VERB:3
4	1	0.250000	rebutant	rebutant	ADJ:1
4	3	0.750000	recharge	recharger	VERB:3
4	1	0.250000	recharge	recharge	NOUN:1
4	3	0.750000	recroquevillés	recroqueviller	VERB:3
4	1	0.250000	recroquevillés	recroquevillé	ADJ:1
4	3	0.750000	roussies	roussi	ADJ:3
4	1	0.250000	roussies	roussir	VERB:1
4	2	0.500000	salant	saler	VERB:2
4	2	0.500000	salant	salant	ADJ:2
4	3	0.750000	saturées	saturer	VERB:3
4	1	0.250000	saturées	saturé	ADJ:1
4	3	0.750000	simulées	simulé	ADJ:3
4	1	0.250000	simulées	simuler	VERB:1
4	3	0.750000	structurées	structurer	VERB:3
4	1	0.250000	structurées	structuré	ADJ:1
4	3	0.750000	stylés	styler	VERB:3
4	1	0.250000	stylés	stylé	ADJ:1
4	3	0.750000	suicidée	suicider	VERB:3
4	1	0.250000	suicidée	suicidé	ADJ:1
4	3	0.750000	taloche	taloche	NOUN:3
4	1	0.250000	taloche	talocher	VERB:1
4	3	0.750000	tapies	tapir	VERB:3
4	1	0.250000	tapies	tapi	ADJ:1
4	2	0.500000	verdis	verdir	VERB:2
4	2	0.500000	verdis	verdi	ADJ:2
4	3	0.750000	Âge	âge	NOUN:3
4	1	0.250000	Âge	Âge	PROPN:1
4	3	0.750000	État-major	État-major	PROPN:3
4	1	0.250000	État-major	état-major	NOUN:1
4	3	0.750000	égratignées	égratigner	VERB:3
4	1	0.250000	égratignées	égratigné	ADJ:1
4	2	0.500000	éventés	éventé	ADJ:2
4	2	0.500000	éventés	éventer	VERB:2
3	2	0.666667	Abandonnés	abandonné	ADJ:2
3	1	0.333333	Abandonnés	abandonner	VERB:1
3	2	0.666667	Abstractif	Abstractif	PROPN:2
3	1	0.333333	Abstractif	abstractif	X:1
3	2	0.666667	Abîme	abîme	NOUN:2
3	1	0.333333	Abîme	Abîme	PROPN:1
3	2	0.666667	Accomplis	accomplir	VERB:2
3	1	0.333333	Accomplis	Accomplis	PROPN:1
3	2	0.666667	Amer	Amer	PROPN:2
3	1	0.333333	Amer	amer	NOUN:1
3	2	0.666667	Analyse	Analyse	PROPN:2
3	1	0.333333	Analyse	analyser	VERB:1
3	2	0.666667	Anthropologie	Anthropologie	PROPN:2
3	1	0.333333	Anthropologie	anthropologie	NOUN:1
3	2	0.666667	Antilope	antilope	NOUN:2
3	1	0.333333	Antilope	Antilope	PROPN:1
3	2	0.666667	Aperçu	apercevoir	VERB:2
3	1	0.333333	Aperçu	aperçu	NOUN:1
3	2	0.666667	Assomme	assommer	VERB:2
3	1	0.333333	Assomme	Assomme	PROPN:1
3	2	0.666667	Assurés	Assurés	PROPN:2
3	1	0.333333	Assurés	assurer	VERB:1
3	2	0.666667	Ateliers	Ateliers	PROPN:2
3	1	0.333333	Ateliers	atelier	NOUN:1
3	2	0.666667	Attelez	atteler	VERB:2
3	1	0.333333	Attelez	Attelez	PROPN:1
3	2	0.666667	Audience	audience	NOUN:2
3	1	0.333333	Audience	Audience	PROPN:1
3	2	0.666667	Aumônier	Aumônier	PROPN:2
3	1	0.333333	Aumônier	aumônier	NOUN:1
3	2	0.666667	Austro-Russes	austro-russe	NOUN:2
3	1	0.333333	Austro-Russes	Austro-Russes	PROPN:1
3	2	0.666667	Avoués	Avoués	PROPN:2
3	1	0.333333	Avoués	avoué	NOUN:1
3	2	0.666667	Banquiers	Banquiers	PROPN:2
3	1	0.333333	Banquiers	banquier	NOUN:1
3	2	0.666667	Bis	bis	ADV:2
3	1	0.333333	Bis	Bis	PROPN:1
3	2	0.666667	Blanches	Blanches	PROPN:2
3	1	0.333333	Blanches	blanc	ADJ:1
3	2	0.666667	Bouleversée	bouleversé	ADJ:2
3	1	0.333333	Bouleversée	bouleverser	VERB:1
3	2	0.666667	Brama	Brama	PROPN:2
3	1	0.333333	Brama	bramer	VERB:1
3	2	0.666667	Brebis	Brebis	PROPN:2
3	1	0.333333	Brebis	brebis	NOUN:1
3	2	0.666667	Brésilienne	Brésilienne	PROPN:2
3	1	0.333333	Brésilienne	brésilien	NOUN:1
3	2	0.666667	Cabale	Cabale	PROPN:2
3	1	0.333333	Cabale	cabale	NOUN:1
3	2	0.666667	Californien	californien	NOUN:2
3	1	0.333333	Californien	Californien	PROPN:1
3	2	0.666667	Captal	Captal	PROPN:2
3	1	0.333333	Captal	captal	NOUN:1
3	2	0.666667	Cas	cas	NOUN:2
3	1	0.333333	Cas	Cas	PROPN:1
3	2	0.666667	Caucasiens	Caucasiens	PROPN:2
3	1	0.333333	Caucasiens	caucasien	NOUN:1
3	2	0.666667	Cautionnement	Cautionnement	PROPN:2
3	1	0.333333	Cautionnement	cautionnement	NOUN:1
3	2	0.666667	Celte	Celte	PROPN:2
3	1	0.333333	Celte	celte	ADJ:1
3	2	0.666667	Chaleur	chaleur	NOUN:2
3	1	0.333333	Chaleur	Chaleur	PROPN:1
3	2	0.666667	Chantage	chantage	NOUN:2
3	1	0.333333	Chantage	Chantage	PROPN:1
3	2	0.666667	Chaussées	chaussée	NOUN:2
3	1	0.333333	Chaussées	chausser	VERB:1
3	2	0.666667	Col	col	NOUN:2
3	1	0.333333	Col	Col	PROPN:1
3	2	0.666667	Colonie	Colonie	PROPN:2
3	1	0.333333	Colonie	colonie	NOUN:1
3	2	0.666667	Commandé	commandé	ADJ:2
3	1	0.333333	Commandé	commander	VERB:1
3	2	0.666667	Connaissance	Connaissance	PROPN:2
3	1	0.333333	Connaissance	connaissance	NOUN:1
3	2	0.666667	Conseillers	conseiller	NOUN:2
3	1	0.333333	Conseillers	Conseillers	PROPN:1
3	2	0.666667	Consigne	consigne	NOUN:2
3	1	0.333333	Consigne	consigner	VERB:1
3	2	0.666667	Consuls	consul	NOUN:2
3	1	0.333333	Consuls	Consuls	PROPN:1
3	2	0.666667	Contentieux	contentieux	X:2
3	1	0.333333	Contentieux	Contentieux	PROPN:1
3	2	0.666667	Contrôle	Contrôle	PROPN:2
3	1	0.333333	Contrôle	contrôle	NOUN:1
3	2	0.666667	Convoi	Convoi	PROPN:2
3	1	0.333333	Convoi	convoi	NOUN:1
3	2	0.666667	Copie	copie	NOUN:2
3	1	0.333333	Copie	Copie	PROPN:1
3	2	0.666667	Coque	coque	NOUN:2
3	1	0.333333	Coque	Coque	PROPN:1
3	2	0.666667	Cornes	Cornes	PROPN:2
3	1	0.333333	Cornes	corne	NOUN:1
3	2	0.666667	Cosmos	cosmos	NOUN:2
3	1	0.333333	Cosmos	Cosmos	PROPN:1
3	2	0.666667	Cotillon	cotillon	NOUN:2
3	1	0.333333	Cotillon	Cotillon	PROPN:1
3	2	0.666667	Couarde	Couarde	PROPN:2
3	1	0.333333	Couarde	couard	NOUN:1
3	2	0.666667	Coucou	coucou	NOUN:2
3	1	0.333333	Coucou	Coucou	PROPN:1
3	2	0.666667	Courageux	courageux	ADJ:2
3	1	0.333333	Courageux	Courageux	PROPN:1
3	2	0.666667	Courtisan	courtisan	NOUN:2
3	1	0.333333	Courtisan	Courtisan	PROPN:1
3	2	0.666667	Courtisane	courtisan	NOUN:2
3	1	0.333333	Courtisane	Courtisane	PROPN:1
3	2	0.666667	Crac	crac	NOUN:2
3	1	0.333333	Crac	Crac	PROPN:1
3	2	0.666667	Crimes	Crimes	PROPN:2
3	1	0.333333	Crimes	crime	NOUN:1
3	2	0.666667	Crises	Crises	PROPN:2
3	1	0.333333	Crises	crise	NOUN:1
3	2	0.666667	Cupidons	cupidon	NOUN:2
3	1	0.333333	Cupidons	Cupidons	PROPN:1
3	2	0.666667	Cède	Cède	PROPN:2
3	1	0.333333	Cède	céder	VERB:1
3	2	0.666667	Célébrité	célébrité	NOUN:2
3	1	0.333333	Célébrité	Célébrité	PROPN:1
3	2	0.666667	Dangereuses	Dangereuses	PROPN:2
3	1	0.333333	Dangereuses	dangereux	ADJ:1
3	2	0.666667	Danoise	Danoise	PROPN:2
3	1	0.333333	Danoise	danois	NOUN:1
3	2	0.666667	Dessin	dessin	NOUN:2
3	1	0.333333	Dessin	Dessin	PROPN:1
3	2	0.666667	Diviser	diviser	VERB:2
3	1	0.333333	Diviser	Diviser	PROPN:1
3	2	0.666667	Dort	dormir	VERB:2
3	1	0.333333	Dort	Dort	PROPN:1
3	2	0.666667	Druse	Druse	PROPN:2
3	1	0.333333	Druse	druse	NOUN:1
3	2	0.666667	Duel	duel	NOUN:2
3	1	0.333333	Duel	Duel	PROPN:1
3	2	0.666667	Dupe	dupe	ADJ:1;NOUN:1
3	1	0.333333	Dupe	duper	VERB:1
3	2	0.666667	Dépense	dépense	NOUN:2
3	1	0.333333	Dépense	Dépense	PROPN:1
3	2	0.666667	Dépit	dépit	NOUN:2
3	1	0.333333	Dépit	Dépit	PROPN:1
3	2	0.666667	Dépouillée	dépouiller	VERB:2
3	1	0.333333	Dépouillée	dépouillé	ADJ:1
3	2	0.666667	Déterminé	déterminer	VERB:2
3	1	0.333333	Déterminé	déterminé	ADJ:1
3	2	0.666667	Embellie	embellie	NOUN:2
3	1	0.333333	Embellie	embellir	VERB:1
3	2	0.666667	Empoigne	empoigner	VERB:2
3	1	0.333333	Empoigne	empoigne	NOUN:1
3	2	0.666667	Entêté	entêter	VERB:2
3	1	0.333333	Entêté	entêté	ADJ:1
3	2	0.666667	Environs	environ	NOUN:2
3	1	0.333333	Environs	Environs	PROPN:1
3	2	0.666667	Errant	errant	ADJ:2
3	1	0.333333	Errant	errer	VERB:1
3	2	0.666667	Escompte	Escompte	PROPN:2
3	1	0.333333	Escompte	escompte	NOUN:1
3	2	0.666667	Esquisse	Esquisse	PROPN:2
3	1	0.333333	Esquisse	esquisse	NOUN:1
3	2	0.666667	Excentriques	Excentriques	PROPN:2
3	1	0.333333	Excentriques	excentrique	ADJ:1
3	2	0.666667	Excité	exciter	VERB:2
3	1	0.333333	Excité	excité	NOUN:1
3	2	0.666667	Exilé	exiler	VERB:2
3	1	0.333333	Exilé	exilé	NOUN:1
3	2	0.666667	Extase	extase	NOUN:2
3	1	0.333333	Extase	Extase	PROPN:1
3	2	0.666667	Failli	faillir	VERB:2
3	1	0.333333	Failli	Failli	PROPN:1
3	2	0.666667	Familles	famille	NOUN:2
3	1	0.333333	Familles	Familles	PROPN:1
3	2	0.666667	Fanfare	Fanfare	PROPN:2
3	1	0.333333	Fanfare	fanfare	NOUN:1
3	2	0.666667	Faquin	faquin	NOUN:2
3	1	0.333333	Faquin	Faquin	PROPN:1
3	2	0.666667	Faucher	Faucher	PROPN:2
3	1	0.333333	Faucher	faucher	VERB:1
3	2	0.666667	Feuillantines	Feuillantines	PROPN:2
3	1	0.333333	Feuillantines	feuillantine	NOUN:1
3	2	0.666667	Fit	faire	AUX:1;VERB:1
3	1	0.333333	Fit	Fit	PROPN:1
3	2	0.666667	Fleuves	fleuve	NOUN:2
3	1	0.333333	Fleuves	Fleuves	PROPN:1
3	2	0.666667	Foudre	Foudre	PROPN:2
3	1	0.333333	Foudre	foudre	NOUN:1
3	2	0.666667	Fâchée	fâché	ADJ:2
3	1	0.333333	Fâchée	fâcher	VERB:1
3	2	0.666667	Gardée	garder	VERB:2
3	1	0.333333	Gardée	gardé	ADJ:1
3	2	0.666667	Gasconne	Gasconne	PROPN:2
3	1	0.333333	Gasconne	gascon	NOUN:1
3	2	0.666667	Glacé	glacé	ADJ:2
3	1	0.333333	Glacé	glacer	VERB:1
3	2	0.666667	Gouverne	gouverne	NOUN:2
3	1	0.333333	Gouverne	gouverner	VERB:1
3	2	0.666667	Gr	Gr	PROPN:2
3	1	0.333333	Gr	gr	X:1
3	2	0.666667	Géographe	géographe	NOUN:2
3	1	0.333333	Géographe	Géographe	PROPN:1
3	2	0.666667	Habitant	habiter	VERB:2
3	1	0.333333	Habitant	habitant	NOUN:1
3	2	0.666667	Haletant	haleter	VERB:2
3	1	0.333333	Haletant	haletant	ADJ:1
3	2	0.666667	Hauts	Hauts	PROPN:2
3	1	0.333333	Hauts	haut	ADJ:1
3	2	0.666667	Haï	haïr	VERB:2
3	1	0.333333	Haï	haï	ADJ:1
3	2	0.666667	Hongroises	hongrois	NOUN:2
3	1	0.333333	Hongroises	Hongroises	PROPN:1
3	2	0.666667	Honorable	honorable	ADJ:2
3	1	0.333333	Honorable	Honorable	PROPN:1
3	2	0.666667	Hospitalières	Hospitalières	PROPN:2
3	1	0.333333	Hospitalières	hospitalier	NOUN:1
3	2	0.666667	Hottentot	Hottentot	PROPN:2
3	1	0.333333	Hottentot	hottentot	NOUN:1
3	2	0.666667	Hypocrisie	hypocrisie	NOUN:2
3	1	0.333333	Hypocrisie	Hypocrisie	PROPN:1
3	2	0.666667	Héritiers	Héritiers	PROPN:2
3	1	0.333333	Héritiers	héritier	NOUN:1
3	2	0.666667	Hérésie	Hérésie	PROPN:2
3	1	0.333333	Hérésie	hérésie	NOUN:1
3	2	0.666667	Immaculée	immaculé	NOUN:2
3	1	0.333333	Immaculée	Immaculée	PROPN:1
3	2	0.666667	Indigne	indigne	ADJ:2
3	1	0.333333	Indigne	Indigne	PROPN:1
3	2	0.666667	Inflexible	inflexible	ADJ:2
3	1	0.333333	Inflexible	Inflexible	PROPN:1
3	2	0.666667	Intendance	Intendance	PROPN:2
3	1	0.333333	Intendance	intendance	NOUN:1
3	2	0.666667	Invite	inviter	VERB:2
3	1	0.333333	Invite	invite	NOUN:1
3	2	0.666667	Invulnérable	Invulnérable	PROPN:2
3	1	0.333333	Invulnérable	invulnérable	ADJ:1
3	2	0.666667	Israélite	israélite	ADJ:1;NOUN:1
3	1	0.333333	Israélite	Israélite	PROPN:1
3	2	0.666667	Ivresse	Ivresse	PROPN:2
3	1	0.333333	Ivresse	ivresse	PRON:1
3	2	0.666667	Javanaises	Javanaises	PROPN:2
3	1	0.333333	Javanaises	javanais	NOUN:1
3	2	0.666667	Jurons	juron	NOUN:2
3	1	0.333333	Jurons	jurer	VERB:1
3	2	0.666667	Juste-Milieu	juste-milieu	NOUN:2
3	1	0.333333	Juste-Milieu	Juste-Milieu	PROPN:1
3	2	0.666667	Krakens	Krakens	PROPN:2
3	1	0.333333	Krakens	kraken	NOUN:1
3	2	0.666667	Lampe	lampe	NOUN:2
3	1	0.333333	Lampe	Lampe	PROPN:1
3	2	0.666667	Lancez	lancer	VERB:2
3	1	0.333333	Lancez	Lancez	PROPN:1
3	2	0.666667	Lapin	Lapin	PROPN:2
3	1	0.333333	Lapin	lapin	NOUN:1
3	2	0.666667	Largue	larguer	VERB:2
3	1	0.333333	Largue	Largue	PROPN:1
3	2	0.666667	Libéral	Libéral	PROPN:2
3	1	0.333333	Libéral	libéral	NOUN:1
3	2	0.666667	Loups-Cerviers	Loups-Cerviers	PROPN:2
3	1	0.333333	Loups-Cerviers	loup-cervier	NOUN:1
3	2	0.666667	Macédonien	Macédonien	PROPN:2
3	1	0.333333	Macédonien	macédonien	NOUN:1
3	2	0.666667	Maestro	maestro	NOUN:2
3	1	0.333333	Maestro	Maestro	PROPN:1
3	2	0.666667	Mam'selle	mam'selle	NOUN:2
3	1	0.333333	Mam'selle	Mam'selle	PROPN:1
3	2	0.666667	Mariés	marié	NOUN:2
3	1	0.333333	Mariés	marier	VERB:1
3	2	0.666667	Martyrologe	martyrologe	NOUN:2
3	1	0.333333	Martyrologe	Martyrologe	PROPN:1
3	2	0.666667	Memento	Memento	PROPN:2
3	1	0.333333	Memento	memento	NOUN:1
3	2	0.666667	Meubles	meuble	NOUN:2
3	1	0.333333	Meubles	Meubles	PROPN:1
3	2	0.666667	Meurt	mourir	VERB:2
3	1	0.333333	Meurt	Meurt	PROPN:1
3	2	0.666667	Mine	mine	NOUN:2
3	1	0.333333	Mine	Mine	PROPN:1
3	2	0.666667	Mobilier	Mobilier	PROPN:2
3	1	0.333333	Mobilier	mobilier	NOUN:1
3	2	0.666667	Moissonneurs	moissonneur	NOUN:2
3	1	0.333333	Moissonneurs	Moissonneurs	PROPN:1
3	2	0.666667	Moustache	Moustache	PROPN:2
3	1	0.333333	Moustache	moustache	NOUN:1
3	2	0.666667	Mépris	méprendre	VERB:2
3	1	0.333333	Mépris	Mépris	PROPN:1
3	2	0.666667	Nourris	nourri	ADJ:2
3	1	0.333333	Nourris	Nourris	PROPN:1
3	2	0.666667	Observateur	Observateur	PROPN:2
3	1	0.333333	Observateur	observateur	NOUN:1
3	2	0.666667	Observateurs	observateur	NOUN:2
3	1	0.333333	Observateurs	Observateurs	PROPN:1
3	2	0.666667	Observer	observer	VERB:2
3	1	0.333333	Observer	Observer	PROPN:1
3	2	0.666667	Opinion	Opinion	PROPN:2
3	1	0.333333	Opinion	opinion	NOUN:1
3	2	0.666667	Orchidées	orchidée	NOUN:2
3	1	0.333333	Orchidées	Orchidées	PROPN:1
3	2	0.666667	Ouvert	ouvrir	VERB:2
3	1	0.333333	Ouvert	ouvert	ADJ:1
3	2	0.666667	Ouverte	ouvert	ADJ:2
3	1	0.333333	Ouverte	ouvrir	VERB:1
3	2	0.666667	P'tit	p'tit	NOUN:2
3	1	0.333333	P'tit	P'tit	PROPN:1
3	2	0.666667	Pandour	Pandour	PROPN:2
3	1	0.333333	Pandour	pandour	NOUN:1
3	2	0.666667	Pandémonium	Pandémonium	PROPN:2
3	1	0.333333	Pandémonium	pandémonium	NOUN:1
3	2	0.666667	Paresse	Paresse	PROPN:2
3	1	0.333333	Paresse	paresse	NOUN:1
3	2	0.666667	Paria	Paria	PROPN:2
3	1	0.333333	Paria	parier	VERB:1
3	2	0.666667	Parvenir	parvenir	VERB:2
3	1	0.333333	Parvenir	Parvenir	PROPN:1
3	1	0.333333	Paye	Paye	PROPN:1
3	1	0.333333	Paye	payer	X:1
3	1	0.333333	Paye	paye	NOUN:1
3	2	0.666667	Perfide	Perfide	PROPN:2
3	1	0.333333	Perfide	perfide	ADJ:1
3	2	0.666667	Perquisition	perquisition	NOUN:2
3	1	0.333333	Perquisition	Perquisition	PROPN:1
3	2	0.666667	Philosophes	Philosophes	PROPN:2
3	1	0.333333	Philosophes	philosophe	NOUN:1
3	2	0.666667	Phéniciens	Phéniciens	PROPN:2
3	1	0.333333	Phéniciens	phénicien	NOUN:1
3	2	0.666667	Pieux	Pieux	PROPN:2
3	1	0.333333	Pieux	pieu	NOUN:1
3	2	0.666667	Pile	Pile	PROPN:2
3	1	0.333333	Pile	pile	NOUN:1
3	2	0.666667	Piquée	piqué	ADJ:2
3	1	0.333333	Piquée	piquer	VERB:1
3	2	0.666667	Pirate	pirate	NOUN:2
3	1	0.333333	Pirate	Pirate	PROPN:1
3	2	0.666667	Piteux	Piteux	PROPN:2
3	1	0.333333	Piteux	piteux	ADJ:1
3	2	0.666667	Plâtre	Plâtre	PROPN:2
3	1	0.333333	Plâtre	plâtre	NOUN:1
3	2	0.666667	Possédée	possédé	NOUN:2
3	1	0.333333	Possédée	Possédée	PROPN:1
3	2	0.666667	Post-Scriptum	post-scriptum	NOUN:2
3	1	0.333333	Post-Scriptum	Post-Scriptum	PROPN:1
3	2	0.666667	Post-scriptum	post-scriptum	NOUN:2
3	1	0.333333	Post-scriptum	Post-scriptum	PROPN:1
3	2	0.666667	Pouilles	Pouilles	PROPN:2
3	1	0.333333	Pouilles	pouille	NOUN:1
3	2	0.666667	Poète	poète	NOUN:2
3	1	0.333333	Poète	Poète	PROPN:1
3	2	0.666667	Pratique	Pratique	PROPN:2
3	1	0.333333	Pratique	pratique	NOUN:1
3	2	0.666667	Prima	Prima	PROPN:2
3	1	0.333333	Prima	primer	VERB:1
3	2	0.666667	Protecteur	protecteur	NOUN:2
3	1	0.333333	Protecteur	Protecteur	PROPN:1
3	2	0.666667	Provéditeur	provéditeur	NOUN:2
3	1	0.333333	Provéditeur	Provéditeur	PROPN:1
3	2	0.666667	Prévoyance	prévoyance	NOUN:2
3	1	0.333333	Prévoyance	Prévoyance	PROPN:1
3	2	0.666667	Prévôt	prévôt	NOUN:2
3	1	0.333333	Prévôt	Prévôt	PROPN:1
3	2	0.666667	Punch	punch	NOUN:1;X:1
3	1	0.333333	Punch	Punch	PROPN:1
3	2	0.666667	Périsse	périr	VERB:2
3	1	0.333333	Périsse	Périsse	PROPN:1
3	2	0.666667	Raille	railler	VERB:2
3	1	0.333333	Raille	Raille	PROPN:1
3	2	0.666667	Rampe	rampe	NOUN:2
3	1	0.333333	Rampe	Rampe	PROPN:1
3	2	0.666667	Rebours	rebours	NOUN:2
3	1	0.333333	Rebours	Rebours	PROPN:1
3	2	0.666667	Reconnaissante	reconnaissant	ADJ:2
3	1	0.333333	Reconnaissante	Reconnaissante	PROPN:1
3	2	0.666667	Redoutable	Redoutable	PROPN:2
3	1	0.333333	Redoutable	redoutable	ADJ:1
3	2	0.666667	Remarques	remarque	NOUN:2
3	1	0.333333	Remarques	remarquer	VERB:1
3	2	0.666667	Revanche	Revanche	PROPN:2
3	1	0.333333	Revanche	revanche	NOUN:1
3	2	0.666667	Revenus	revenir	VERB:2
3	1	0.333333	Revenus	revenu	NOUN:1
3	2	0.666667	Rond	rond	NOUN:2
3	1	0.333333	Rond	Rond	PROPN:1
3	2	0.666667	Rosée	Rosée	PROPN:2
3	1	0.333333	Rosée	roser	VERB:1
3	2	0.666667	Répartis	réparti	ADJ:2
3	1	0.333333	Répartis	répartir	VERB:1
3	2	0.666667	Résigné	résigner	VERB:2
3	1	0.333333	Résigné	résigné	NOUN:1
3	2	0.666667	Rêveries	rêverie	NOUN:2
3	1	0.333333	Rêveries	Rêveries	PROPN:1
3	2	0.666667	Sacre	Sacre	PROPN:2
3	1	0.333333	Sacre	sacre	NOUN:1
3	2	0.666667	Sans-culotte	sans-culotte	NOUN:2
3	1	0.333333	Sans-culotte	Sans-culotte	PROPN:1
3	2	0.666667	Sentinelles	Sentinelles	PROPN:2
3	1	0.333333	Sentinelles	sentinelle	NOUN:1
3	2	0.666667	Servais	Servais	PROPN:2
3	1	0.333333	Servais	servir	VERB:1
3	2	0.666667	Signal	signal	NOUN:2
3	1	0.333333	Signal	Signal	PROPN:1
3	2	0.666667	Soif	soif	NOUN:2
3	1	0.333333	Soif	Soif	PROPN:1
3	2	0.666667	Sommeil	Sommeil	PROPN:2
3	1	0.333333	Sommeil	sommeil	NOUN:1
3	2	0.666667	Somnambule	somnambule	ADJ:1;NOUN:1
3	1	0.333333	Somnambule	Somnambule	PROPN:1
3	2	0.666667	Souffrants	souffrant	ADJ:1;NOUN:1
3	1	0.333333	Souffrants	Souffrants	PROPN:1
3	2	0.666667	Soutiens	soutenir	VERB:2
3	1	0.333333	Soutiens	soutien	NOUN:1
3	2	0.666667	Souverain	souverain	NOUN:2
3	1	0.333333	Souverain	Souverain	PROPN:1
3	2	0.666667	Spéciale	spécial	ADJ:2
3	1	0.333333	Spéciale	Spéciale	PROPN:1
3	2	0.666667	Sublimes	sublime	ADJ:2
3	1	0.333333	Sublimes	Sublimes	PROPN:1
3	2	0.666667	Suspension	suspension	NOUN:2
3	1	0.333333	Suspension	Suspension	PROPN:1
3	2	0.666667	Séparées	séparer	VERB:2
3	1	0.333333	Séparées	séparé	ADJ:1
3	2	0.666667	Séraphins	séraphin	NOUN:2
3	1	0.333333	Séraphins	Séraphins	PROPN:1
3	2	0.666667	Tabernacle	Tabernacle	PROPN:2
3	1	0.333333	Tabernacle	tabernacle	NOUN:1
3	2	0.666667	Tahitiennes	Tahitiennes	PROPN:2
3	1	0.333333	Tahitiennes	tahitien	NOUN:1
3	2	0.666667	Tantales	Tantales	PROPN:2
3	1	0.333333	Tantales	tantale	ADJ:1
3	1	0.333333	Tenue	tenue	NOUN:1
3	1	0.333333	Tenue	Tenue	PROPN:1
3	1	0.333333	Tenue	tenir	VERB:1
3	2	0.666667	Terrien	Terrien	PROPN:2
3	1	0.333333	Terrien	terrien	ADJ:1
3	2	0.666667	Tertre	Tertre	PROPN:2
3	1	0.333333	Tertre	tertre	NOUN:1
3	2	0.666667	Thermes	thermes	NOUN:2
3	1	0.333333	Thermes	Thermes	PROPN:1
3	2	0.666667	Thébaïdes	Thébaïdes	PROPN:2
3	1	0.333333	Thébaïdes	thébaïde	NOUN:1
3	2	0.666667	Toilette	toilette	NOUN:2
3	1	0.333333	Toilette	Toilette	PROPN:1
3	2	0.666667	Tombeau	tombeau	NOUN:2
3	1	0.333333	Tombeau	Tombeau	PROPN:1
3	2	0.666667	Tonton	tonton	NOUN:2
3	1	0.333333	Tonton	Tonton	PROPN:1
3	2	0.666667	Tortue	tortue	NOUN:2
3	1	0.333333	Tortue	Tortue	PROPN:1
3	2	0.666667	Touchés	toucher	VERB:2
3	1	0.333333	Touchés	touché	ADJ:1
3	2	0.666667	Trahie	trahi	ADJ:2
3	1	0.333333	Trahie	trahir	VERB:1
3	2	0.666667	Transcontinental	Transcontinental	PROPN:2
3	1	0.333333	Transcontinental	transcontinental	NOUN:1
3	2	0.666667	Transsibérien	Transsibérien	PROPN:2
3	1	0.333333	Transsibérien	transsibérien	NOUN:1
3	2	0.666667	Trempé	tremper	VERB:2
3	1	0.333333	Trempé	Trempé	PROPN:1
3	2	0.666667	Trinque	trinquer	VERB:2
3	1	0.333333	Trinque	Trinque	PROPN:1
3	2	0.666667	Triomphal	Triomphal	PROPN:2
3	1	0.333333	Triomphal	triomphal	ADJ:1
3	2	0.666667	Tristesse	tristesse	NOUN:2
3	1	0.333333	Tristesse	Tristesse	PROPN:1
3	2	0.666667	Trompés	tromper	VERB:2
3	1	0.333333	Trompés	trompé	ADJ:1
3	2	0.666667	Trépassés	trépassé	NOUN:2
3	1	0.333333	Trépassés	Trépassés	PROPN:1
3	2	0.666667	Tyrolien	Tyrolien	PROPN:2
3	1	0.333333	Tyrolien	tyrolien	NOUN:1
3	2	0.666667	Tétrade	tétrade	NOUN:2
3	1	0.333333	Tétrade	Tétrade	PROPN:1
3	2	0.666667	Usons	user	VERB:2
3	1	0.333333	Usons	Usons	PROPN:1
3	2	0.666667	Ut	ut	NOUN:2
3	1	0.333333	Ut	Ut	PROPN:1
3	2	0.666667	Valeur	valeur	NOUN:2
3	1	0.333333	Valeur	Valeur	PROPN:1
3	2	0.666667	Vase	Vase	PROPN:2
3	1	0.333333	Vase	vase	NOUN:1
3	2	0.666667	Vestale	vestale	ADJ:2
3	1	0.333333	Vestale	Vestale	PROPN:1
3	2	0.666667	Vicomtesse	vicomte	NOUN:2
3	1	0.333333	Vicomtesse	Vicomtesse	PROPN:1
3	2	0.666667	Vigogne	Vigogne	PROPN:2
3	1	0.333333	Vigogne	vigogne	NOUN:1
3	2	0.666667	Vile	Vile	PROPN:2
3	1	0.333333	Vile	vil	ADJ:1
3	2	0.666667	Vipère	vipère	NOUN:2
3	1	0.333333	Vipère	Vipère	PROPN:1
3	2	0.666667	Vire	virer	VERB:2
3	1	0.333333	Vire	vire	NOUN:1
3	2	0.666667	Visible	Visible	PROPN:2
3	1	0.333333	Visible	visible	NOUN:1
