COUNT	TERM	POS_COUNTS
2	millerolles	NOUN:2
2	miloches	NOUN:2
2	milésienne	ADJ:2
2	minotaurique	ADJ:2
2	mint-julep	NOUN:2
2	misaines-goélettes	NOUN:2
2	misik	NOUN:2
2	mislocq	NOUN:2
2	missouriennes	ADJ:2
2	mistour	NOUN:2
2	mistriss	NOUN:2
2	mm	NOUN:2
2	mm.	NOUN:2
2	mo	NOUN:1;VERB:1
2	mocheu	NOUN:1;VERB:1
2	mogue	VERB:2
2	moi.	DET:2
2	moines-soldats	NOUN:2
2	mojarras	NOUN:2
2	molto	NOUN:1;X:1
2	monacaille	NOUN:2
2	monastiquement	ADV:2
2	mondo	VERB:1;X:1
2	mone	ADJ:1;NOUN:1
2	monit	VERB:2
2	monothrèmes	NOUN:2
2	monsiou	NOUN:2
2	monsière	ADJ:1;NOUN:1
2	monstrico	NOUN:2
2	monstrum	NOUN:2
2	mont-d'or	NOUN:2
2	montferrine	NOUN:2
2	monumentum	NOUN:2
2	monzière	ADJ:2
2	mooss	NOUN:2
2	moquable	ADJ:2
2	moquables	ADJ:2
2	mordié	VERB:2
2	morichal	ADJ:1;NOUN:1
2	moriche	ADJ:1;NOUN:1
2	morieris	NOUN:1;VERB:1
2	mort-civil	NOUN:2
2	mort-dieu	NOUN:2
2	mort.	NOUN:2
2	moschites	NOUN:2
2	moucharabys	NOUN:2
2	mourghis	NOUN:2
2	movemur	NOUN:2
2	moy	NOUN:2
2	mozelins	NOUN:2
2	mtqssl	NOUN:2
2	mulles	NOUN:2
2	multiplicamini	ADJ:1;NOUN:1
2	multum	ADJ:2
2	mundi	NOUN:1;X:1
2	muraillements	NOUN:2
2	murichis	NOUN:2
2	musica	NOUN:2
2	mutabile	ADJ:1;NOUN:1
2	mutsh	NOUN:2
2	myne	ADJ:1;NOUN:1
2	mythologistes	NOUN:2
2	mécanicien-constructeur	NOUN:2
2	méditateur	ADJ:1;NOUN:1
2	mégalosome	NOUN:2
2	mégalosomes	NOUN:2
2	mélancholie	NOUN:1;VERB:1
2	méré	VERB:2
2	mêm	VERB:2
2	naik	NOUN:2
2	nape	NOUN:2
2	naperon	NOUN:2
2	narkes	ADJ:1;NOUN:1
2	nascitur	ADP:1;NOUN:1
2	natans	ADJ:2
2	natura	NOUN:1;X:1
2	nautchs	NOUN:1;X:1
2	ncuvktzgc	ADP:1;NOUN:1
2	nebraskienne	ADJ:2
2	negavit	NOUN:1;VERB:1
2	negro	X:2
2	nei	ADV:1;X:1
2	nein	NOUN:2
2	nelle	ADJ:2
2	neptunien	ADJ:1;PRON:1
2	netto	ADJ:1;VERB:1
2	next	X:2
2	ng	VERB:2
2	niagarienne	ADJ:2
2	nice	NOUN:2
2	nicotique	ADJ:2
2	nis	ADV:1;VERB:1
2	noble-rose	NOUN:2
2	nocens	ADJ:1;NOUN:1
2	nodaire	ADJ:1;NOUN:1
2	noddis	NOUN:2
2	noir-verdâtre	ADJ:1;ADV:1
2	noki	NOUN:2
2	non-révélation	NOUN:2
2	normandie	NOUN:2
2	nosce	DET:1;X:1
2	notanda	DET:1;VERB:1
2	notaresses	NOUN:2
2	nouid	NOUN:2
2	noupvg	NOUN:2
2	nouvelles.	NOUN:2
2	novus	ADJ:1;VERB:1
2	noyeurs	NOUN:2
2	nuageusement	ADV:2
2	nubibus	X:2
2	nulla	DET:1;X:1
2	nullah	NOUN:2
2	nullahs	NOUN:2
2	nunnery	ADV:2
2	nyam	NOUN:1;VERB:1
2	nymphœa	DET:1;NOUN:1
2	n°59	NOUN:2
2	nà	ADP:1;VERB:1
2	nécroman	NOUN:2
2	néméen	ADJ:2
2	nénais	NOUN:2
2	néo-chrétien	ADJ:2
2	néo-irlandaises	ADJ:2
2	néo-sibérienne	ADJ:2
2	nérite	NOUN:2
2	néréides	NOUN:2
2	nôme	ADP:1;VERB:1
2	obbozition	NOUN:2
2	oblatione	NOUN:1;X:1
2	oblivia	VERB:2
2	occhi	VERB:1;X:1
2	oculis	ADJ:2
2	oculistique	NOUN:2
2	océanies	NOUN:2
2	officier-général	NOUN:2
2	oiseau-chat	NOUN:2
2	oiseau-lion	NOUN:2
2	oisil	NOUN:2
2	old	X:2
2	olfactu	NOUN:2
2	olivets	NOUN:2
2	omnis	ADJ:1;NOUN:1
2	onchets	NOUN:2
2	ond	PRON:2
2	ongit	ADJ:1;VERB:1
2	onjas	NOUN:2
2	onomatopique	ADJ:2
2	onte	VERB:1;X:1
2	onça	NOUN:1;PRON:1
2	ooo	VERB:2
2	opera	DET:1;VERB:1
2	ophidies	NOUN:2
2	optime	ADJ:1;NOUN:1
2	orblutes	NOUN:2
2	ordo	DET:1;NOUN:1
2	organisantes	ADJ:2
2	orléans	NOUN:2
2	ornamento	X:2
2	oro	X:2
2	ortus	ADJ:1;NOUN:1
2	oseibo	ADJ:1;NOUN:1
2	oseurs	NOUN:2
2	ossianesques	ADJ:2
2	oteur	NOUN:2
2	oto	VERB:1;X:1
2	otolondrer	VERB:2
2	otte	NOUN:2
2	ouitse	NOUN:2
2	oura	VERB:1;X:1
2	outre-Manche	NOUN:2
2	outre-mesure	ADP:1;ADV:1
2	outrecuidé	NOUN:2
2	ouvertu	NOUN:2
2	ouyt	CCONJ:1;DET:1
2	ouze	NOUN:2
2	oya	DET:2
2	oyseau	NOUN:1;VERB:1
2	pacant	NOUN:2
2	pacotilleur	NOUN:2
2	padrone	NOUN:1;VERB:1
2	pafard	ADV:1;NOUN:1
2	paillottes	NOUN:2
2	palchs	NOUN:2
2	palpiti	ADJ:1;NOUN:1
2	palsk	NOUN:2
2	paléocrystique	ADJ:2
2	pampéennes	ADJ:2
2	pancalier	NOUN:2
2	panopyres	ADJ:2
2	panquier	ADJ:1;ADP:1
2	pantagruélistes	NOUN:2
2	papalangis	NOUN:2
2	papapapa	NOUN:2
2	papegeai	NOUN:2
2	paperos	NOUN:2
2	papoua	VERB:2
2	parayos	NOUN:2
2	pardessous	NOUN:2
2	pardioux	ADJ:1;NOUN:1
2	parnassies	NOUN:2
2	paroissée	NOUN:2
2	parre	ADJ:1;ADP:1
2	parva	X:2
2	pascaré	NOUN:1;VERB:1
2	paschale	ADJ:2
2	pasquier	NOUN:2
2	pasquils	NOUN:2
2	pastour	ADV:1;NOUN:1
2	pataque	NOUN:2
2	patet	AUX:2
2	patienza	NOUN:1;X:1
2	patouillements	NOUN:2
2	patroner	ADP:1;NOUN:1
2	patte-de-lièvre	NOUN:2
2	patural	NOUN:2
2	payoles	NOUN:2
2	paysse	ADJ:1;NOUN:1
2	pecus	ADJ:2
2	pelurer	VERB:2
2	penard	NOUN:2
2	pences	NOUN:2
2	pennsylvaniennes	ADJ:2
2	pensers	NOUN:2
2	perduta	VERB:1;X:1
2	perfectionneurs	NOUN:2
2	petites-maisons	NOUN:2
2	pezzi	X:2
2	phamme	ADP:1;NOUN:1
2	pharmacien-droguiste	NOUN:2
2	pharmacien-herboriste	NOUN:2
2	phasianelles	NOUN:2
2	philippes	NOUN:2
2	philippistes	ADJ:2
2	philosophi	ADJ:1;NOUN:1
2	philosophy	X:2
2	phy	ADP:1;X:1
2	phâmme	ADJ:1;NOUN:1
2	phébus	NOUN:2
2	piaçaba	NOUN:2
2	pibroch	NOUN:2
2	pibrochs	NOUN:2
2	picheline	NOUN:2
2	pichis	NOUN:2
2	pichoux	NOUN:2
2	piculs	NOUN:2
2	piedimonta	NOUN:1;VERB:1
2	pieds.	NOUN:2
2	pierres-levées	NOUN:2
2	pietra	NOUN:1;VERB:1
2	pilulles	NOUN:2
2	pin-pignon	NOUN:2
2	pins-parasols	NOUN:2
2	piqueton	NOUN:2
2	pira-rucus	NOUN:2
2	pisque	NOUN:1;SCONJ:1
2	pistia	X:2
2	pistolades	NOUN:2
2	piti	NOUN:1;VERB:1
2	placuit	NOUN:1;VERB:1
2	plaisi	ADV:1;VERB:1
2	plange	VERB:2
2	plat-ventre	NOUN:2
2	plectognathes	NOUN:2
2	plein-cintre	NOUN:2
2	plena	NOUN:1;VERB:1
2	plumigère	ADJ:1;NOUN:1
2	pocula	NOUN:1;X:1
2	poindait	VERB:2
2	poissons-volants	NOUN:2
2	poitrinant	NOUN:1;VERB:1
2	poix-résine	NOUN:2
2	poles	NOUN:2
2	pomard	NOUN:2
2	pomoya	VERB:2
2	pomoyé	VERB:2
2	ponts-neufs	NOUN:2
2	pooour	ADP:2
2	pororoca	NOUN:2
2	porphyritiques	ADJ:2
2	porte-bâtons	NOUN:2
2	porte-cochère	NOUN:2
2	porte-flambeau	NOUN:2
2	porte-gourdins	NOUN:2
2	porte-mousquetons	NOUN:2
2	portentosa	VERB:1;X:1
2	pos	VERB:2
2	possidetis	ADJ:2
2	poudeille	ADP:1;NOUN:1
2	poulard	NOUN:2
2	poulitique	NOUN:2
2	pourpris	ADP:1;VERB:1
2	pouteille	NOUN:2
2	pove	ADJ:1;NOUN:1
2	povero	NOUN:2
2	povre	NOUN:2
2	poète-sensitive	NOUN:2
2	poétriaux	NOUN:2
2	pras	NOUN:2
2	praticisme	NOUN:2
2	preffette	ADJ:1;NOUN:1
2	prends-t'en	ADP:1;NOUN:1
2	pressentimentale	ADJ:2
2	pricabraquerons	NOUN:1;VERB:1
2	priler	NOUN:1;VERB:1
2	primporions	NOUN:2
2	princhéche	NOUN:2
2	prionia	NOUN:2
2	probandum	NOUN:2
2	processante	ADJ:2
2	procureur-syndic	NOUN:2
2	procureurs-syndics	NOUN:2
2	professeuse	NOUN:2
2	professor	ADJ:1;NOUN:1
2	proficiscere	NOUN:1;VERB:1
2	profondis	ADJ:1;NOUN:1
2	profuit	NOUN:2
2	prrrou	VERB:2
2	précautionnellement	ADV:2
2	précinctions	NOUN:2
2	pteris	NOUN:2
2	ptérocères	NOUN:2
2	pueblos	NOUN:2
2	puede	ADP:1;VERB:1
2	puerta	NOUN:2
2	pulverem	X:2
2	pulvis	NOUN:1;VERB:1
2	pum	NOUN:2
2	punkas	NOUN:1;X:1
2	puoi	VERB:2
2	puraus	NOUN:2
2	px	NOUN:2
2	python-tigre	NOUN:2
2	pâls	NOUN:2
2	pâtural	NOUN:2
2	pélagies	NOUN:2
2	périchonisme	NOUN:2
2	pérékladnoï	NOUN:2
2	pésans	NOUN:1;VERB:1
2	pê	VERB:2
2	pôvr	ADP:1;NOUN:1
2	pœta	DET:1;X:1
2	quartaine	ADJ:2
2	quasi-jeune	NOUN:2
2	quasi-militaire	ADJ:2
2	quasi-religieuse	ADJ:1;PRON:1
2	quatit	ADV:1;VERB:1
2	quatre-mendiants	NOUN:2
2	queleque	DET:2
2	quelqu'importance	DET:2
2	queue-rouge	NOUN:2
2	quichottisme	PRON:2
2	quilz	NOUN:1;PRON:1
2	quiqui	PRON:2
2	quote	NOUN:2
2	què'qu'un	PRON:2
2	qynfuqlnmvlyfgsuzmqiztlbqgyugsqeubvnrcredgruzblrmxyuhqhp	ADP:2
2	r'marqué	DET:2
2	r'voir	NOUN:1;VERB:1
2	r.	NOUN:2
2	raccoler	VERB:2
2	radicaliste	NOUN:2
2	ragazzo	DET:1;VERB:1
2	rageder	VERB:2
2	ragusaine	ADJ:2
2	ragusains	ADJ:2
2	rahtlokoum	NOUN:2
2	rail-roads	NOUN:2
2	rail-ways	NOUN:2
2	railwayenne	ADJ:2
2	randes	NOUN:2
2	rapaiser	ADJ:1;VERB:1
2	raphaëlesque	ADJ:2
2	rastreadores	NOUN:2
2	reading	NOUN:2
2	reale	ADJ:2
2	rebose	NOUN:2
2	recado	NOUN:2
2	recados	NOUN:2
2	recarte	VERB:2
2	recassée	VERB:2
2	recitante	ADJ:1;NOUN:1
2	recommençante	ADJ:2
2	rectangulairement	ADV:2
2	redimet	VERB:2
2	refenu	VERB:2
2	reformidata	VERB:1;X:1
2	refrognées	VERB:2
2	refuites	NOUN:2
2	regina	NOUN:1;VERB:1
2	religion-mère	NOUN:2
2	relustrer	VERB:2
2	remember	VERB:2
2	remington	NOUN:2
2	remingtons	NOUN:2
2	remégeuse	ADJ:1;NOUN:1
2	rengondrer	VERB:2
2	repetita	VERB:2
2	repleure	VERB:2
2	resdez	VERB:2
2	resongea	VERB:2
2	ressangler	VERB:2
2	restaurat	NOUN:2
2	revenge	NOUN:1;VERB:1
2	reverteris	X:2
2	rey	NOUN:2
2	rez-de	NOUN:2
2	rhythmes	NOUN:2
2	rica	NOUN:2
2	ricevuto	NOUN:2
2	richiment	ADJ:1;NOUN:1
2	ricordarsi	PRON:2
2	riflemen	NOUN:2
2	rige	VERB:2
2	right-whale	ADJ:1;NOUN:1
2	right-whales	NOUN:2
2	ringlets	NOUN:2
2	riolle	NOUN:2
2	ripopée	NOUN:2
2	ritiquile	NOUN:2
2	rivulettes	NOUN:2
2	rnlls	NOUN:2
2	roa	NOUN:2
2	roch	NOUN:2
2	rokelay	NOUN:2
2	rosam	ADJ:1;NOUN:1
2	roses-thé	NOUN:2
2	rossignolade	NOUN:2
2	rotches	NOUN:2
2	rouge-brique	ADJ:2
2	rouge-feu	NOUN:2
2	rougeot	NOUN:2
2	roukah	NOUN:2
2	route-escalier	NOUN:2
2	royne-mère	NOUN:2
2	rpl	ADJ:1;NOUN:1
2	rubannerie	NOUN:2
2	ruiopn	NOUN:2
2	réemballer	VERB:2
2	régas	NOUN:2
2	régat	NOUN:2
2	rôlet	NOUN:2
2	sabaoth	DET:1;VERB:1
2	sacrae	VERB:2
2	sacramentale	ADJ:2
2	safez	ADJ:1;NOUN:1
2	saffoir	VERB:2
2	sai	AUX:1;PRON:1
2	said	NOUN:1;VERB:1
2	saint-simoniser	DET:1;VERB:1
2	saksaouls	NOUN:2
2	salamalek	NOUN:2
2	salams	NOUN:1;X:1
2	salon-boudoir	NOUN:2
2	salpas	NOUN:2
2	salvias	NOUN:2
2	sandwiche	NOUN:2
2	sang-de-rate	NOUN:2
2	sang-dragon	NOUN:2
2	sanitariums	ADP:1;NOUN:1
2	sans-Dieu	NOUN:2
2	sarrapia	DET:1;NOUN:1
2	sarrazine	ADJ:2
2	sassaby	ADJ:1;DET:1
2	saufer	NOUN:2
2	saïque	ADJ:2
2	scandalum	NOUN:1;X:1
2	scarabe	NOUN:2
2	schaska	NOUN:2
2	schnick	NOUN:2
2	schoen	PRON:2
2	schyite	NOUN:2
2	scolari	NOUN:2
2	scotch-ale	DET:2
2	scélérade	NOUN:2
2	secour	NOUN:2
2	secrétaire-interprète	DET:1;NOUN:1
2	secula	NOUN:1;X:1
2	seculorum	NOUN:1;X:1
2	sedde	NOUN:1;PRON:1
2	sehr	NOUN:2
2	seigneurialement	ADV:2
2	seize-pieds	NOUN:2
2	semi-indépendants	ADJ:1;NOUN:1
2	semi-républicaine	ADJ:1;DET:1
2	semi-verticale	ADJ:2
2	sempre	NOUN:1;X:1
2	senor	X:2
2	senoûsiste	ADJ:2
2	seppia	NOUN:2
2	sereiner	VERB:2
2	seriemas	NOUN:2
2	seringueiras	NOUN:2
2	serpent-fouet	NOUN:2
2	serpents-fouets	NOUN:2
2	serraglio	NOUN:2
2	serre-chaude	NOUN:2
2	serre-galerie	NOUN:2
2	sette	PRON:2
2	seu	ADV:1;NOUN:1
2	shake	NOUN:2
2	shake-hand	NOUN:2
2	sherry-cobbler	NOUN:2
2	shoals	NOUN:2
2	siam	NOUN:1;VERB:1
2	siamo	NOUN:1;VERB:1
2	sicut	NOUN:1;VERB:1
2	sidera	DET:1;VERB:1
2	sien-cheng	NOUN:1;SCONJ:1
2	sieu	VERB:2
2	signare	NOUN:2
2	simiane	ADJ:2
2	singesse	NOUN:2
2	sink	X:2
2	sinécuriste	ADJ:1;NOUN:1
2	sitiet	ADJ:1;NOUN:1
2	sitios	NOUN:2
2	skipp	NOUN:1;X:1
2	sleep	VERB:1;X:1
2	sluice	NOUN:2
2	sluices	NOUN:2
2	slyd	ADJ:2
2	smilacée	NOUN:2
2	snod	ADJ:1;NOUN:1
2	snow-blindness	DET:1;NOUN:1
2	society	X:2
2	soid	NOUN:1;VERB:1
2	sombrée	ADJ:2
2	somnia	DET:1;VERB:1
2	sonitu	NOUN:1;VERB:1
2	sonte	DET:1;VERB:1
2	sopra	VERB:1;X:1
2	sordir	VERB:2
2	soror	ADP:1;NOUN:1
2	soses	NOUN:2
2	soudras	ADJ:2
2	souffré	VERB:2
2	souleur	NOUN:2
2	soulthan	NOUN:2
2	souma'ah	NOUN:2
2	sous-affluent	NOUN:2
2	sous-caissière	NOUN:2
2	sous-lieutenance	NOUN:2
2	sous-tributaires	NOUN:2
2	soye	NOUN:1;VERB:1
2	spera	VERB:1;X:1
2	spero	NOUN:2
2	spes	ADJ:1;NOUN:1
2	sphynx	NOUN:2
2	spiraliforme	ADJ:2
2	spiralifères	ADJ:1;NOUN:1
2	spiritus	NOUN:2
2	spiro	ADJ:1;NOUN:1
2	sportman	NOUN:2
2	sposi	ADJ:1;PRON:1
2	sputation	NOUN:2
2	spéronares	NOUN:2
2	squammeuse	ADJ:2
2	ssistance	PRON:1;X:1
2	sta	DET:1;VERB:1
2	stabuli	ADJ:1;VERB:1
2	staffii	NOUN:2
2	stagione	X:2
2	steam-yachts	NOUN:2
2	stellio-notaire	NOUN:2
2	stock-fish	NOUN:2
2	stockwhipps	NOUN:2
2	stournes	NOUN:2
2	stra	X:2
2	stream	NOUN:1;X:1
2	stromatées	NOUN:2
2	struzzes	NOUN:2
2	stupida	NOUN:1;VERB:1
2	subterrestre	VERB:2
2	succédés	VERB:2
2	sucurijus	NOUN:2
2	suiliens	NOUN:2
2	suilliens	NOUN:2
2	summa	DET:2
2	sund	ADJ:1;NOUN:1
2	suoi	PRON:1;X:1
2	supersunt	ADV:2
2	surouë	NOUN:2
2	surveyor-général	NOUN:2
2	suum	NOUN:1;X:1
2	sviati	ADJ:1;X:1
2	sweet	NOUN:2
2	syk	ADP:1;NOUN:1
2	syréniens	NOUN:2
2	sécot	NOUN:2
2	sécutor	NOUN:2
2	sédais	NOUN:2
2	sénéchale	NOUN:2
2	sœsœnan	DET:1;NOUN:1
2	tabacolâtre	NOUN:2
2	tabari	NOUN:2
2	tabis	NOUN:2
2	table.	NOUN:2
2	tableaumane	NOUN:2
2	taboulait	NOUN:1;VERB:1
2	tabourka	NOUN:2
2	tadzias	NOUN:2
2	talgoro	NOUN:2
2	talika	NOUN:2
2	talpock	NOUN:2
2	tams-tams	NOUN:2
2	tankas	ADV:1;NOUN:1
2	taonné	VERB:2
2	taquinage	NOUN:2
2	tarre	NOUN:2
2	tatignon	NOUN:2
2	tatouilles	NOUN:2
2	tavoletta	NOUN:2
2	tcherkesse	NOUN:1;PRON:1
2	tchinganes	NOUN:2
2	tchitas	NOUN:1;X:1
2	tchère	NOUN:2
2	tedde	ADP:1;NOUN:1
2	tedeschi	NOUN:1;PRON:1
2	teffant	VERB:2
2	temande	ADJ:1;VERB:1
2	temprence	NOUN:2
2	tempus	NOUN:2
2	tempêtueusement	ADV:1;NOUN:1
2	tendé	VERB:2
2	tentationem	VERB:2
2	terminum	NOUN:2
2	terram	ADP:1;X:1
2	terre-ferme	NOUN:2
2	terrestriens	NOUN:2
2	tesoro	DET:2
2	texiens	ADJ:2
2	thaleb	NOUN:2
2	thank	NOUN:1;X:1
2	there	X:2
2	thibétaine	ADJ:2
2	things	X:2
2	thousand	ADJ:1;X:1
2	thy	X:2
2	thériakis	NOUN:2
2	tiable	ADJ:1;NOUN:1
2	tibicine	NOUN:2
2	ticuna	X:2
2	tiendas	NOUN:1;X:1
2	tikatika	NOUN:1;X:1
2	time	ADJ:1;NOUN:1
2	tintoin	NOUN:2
2	tiranni	VERB:2
2	tite	ADP:1;VERB:1
2	tix	ADJ:1;NOUN:1
2	tiéran	NOUN:2
2	toc-toc	NOUN:2
2	toddy	NOUN:2
2	tofan	NOUN:2
2	togdeur	NOUN:2
2	toilette-commode	NOUN:2
2	tollendum	NOUN:2
2	tomans	NOUN:2
2	tombarien	ADJ:2
2	tongiens	ADJ:2
2	toninos	NOUN:2
2	tooous	NOUN:1;PRON:1
2	toptschi-baschi	NOUN:2
2	tord-nez	NOUN:2
2	tormenti	VERB:1;X:1
2	toste	NOUN:2
2	tot	NOUN:1;VERB:1
2	totum	NOUN:1;X:1
2	touffait	ADJ:1;VERB:1
2	tour-à-tour	ADV:2
2	touradis	ADV:2
2	tourer	NOUN:1;VERB:1
2	tourlourous	NOUN:2
2	tournevires	NOUN:2
2	track	NOUN:1;X:1
2	transire	NOUN:2
2	traquettes	NOUN:2
2	traveller	VERB:2
2	traîne-la-patte	NOUN:2
2	traîneaux-chariots	NOUN:2
2	tremante	ADJ:2
2	tremblottait	VERB:2
2	tretous	ADV:2
2	tribordaises	ADJ:2
2	trois-mâts-goélette	DET:1;NOUN:1
2	trou-aux-fades	NOUN:2
2	trou-à-l'or	NOUN:2
2	troubleur	NOUN:2
2	trouvez-m'en	ADP:2
2	troyes	NOUN:2
2	truks	NOUN:2
2	trunk	NOUN:2
2	trupher	NOUN:1;VERB:1
2	trvree	VERB:2
2	trygles	NOUN:2
2	très-	ADV:2
2	très-abattu	ADV:1;INTJ:1
2	très-abondant	ADV:2
2	très-accessible	ADJ:1;ADV:1
2	très-accore	ADV:2
2	très-adroit	ADV:2
2	très-adroite	ADV:2
2	très-affamé	ADV:2
2	très-affligé	ADV:2
2	très-agitée	DET:1;NOUN:1
2	très-agréables	ADJ:1;NOUN:1
2	très-aisé	ADV:2
2	très-amicalement	ADV:2
2	très-amis	ADV:2
2	très-amples	DET:2
2	très-animée	ADP:1;DET:1
2	très-avantageux	ADJ:2
2	très-avare	ADV:2
2	très-bavard	ADV:2
2	très-brusquement	ADV:2
2	très-capricieuse	ADJ:1;ADV:1
2	très-charitables	ADJ:1;DET:1
2	très-chers	NOUN:2
2	très-chrétien	ADV:2
2	très-commode	ADV:1;DET:1
2	très-commun	ADV:2
2	très-commune	ADV:2
2	très-complaisant	ADV:2
2	très-complète	ADJ:1;ADV:1
2	très-concevable	ADJ:2
2	très-considérable	ADJ:1;ADV:1
2	très-considéré	ADV:2
2	très-contents	ADV:2
2	très-coupable	ADJ:1;PRON:1
2	très-couramment	ADV:2
2	très-dangereuses	DET:2
2	très-dense	ADJ:1;ADV:1
2	très-différente	ADJ:1;ADP:1
2	très-distinctement	ADV:2
2	très-droit	ADV:2
2	très-décent	ADV:2
2	très-découvert	ADV:2
2	très-délicat	ADV:1;NOUN:1
2	très-délicates	ADJ:1;NOUN:1
2	très-désagréable	ADJ:2
2	très-désappointé	ADV:2
2	très-développé	ADV:2
2	très-développées	DET:1;VERB:1
2	très-dévouée	ADP:1;NOUN:1
2	très-effrayée	PRON:2
2	très-embarrassée	VERB:2
2	très-empressés	ADJ:1;VERB:1
2	très-enfant	ADV:2
2	très-essentiel	ADV:1;NOUN:1
2	très-estimable	ADJ:2
2	très-exact	ADV:2
2	très-exalté	ADV:2
2	très-excusable	ADJ:1;ADV:1
2	très-exigeant	ADV:2
2	très-exigeante	ADJ:1;ADV:1
2	très-explicable	ADJ:2
2	très-faibles	ADV:1;DET:1
2	très-familier	ADJ:1;NOUN:1
2	très-fatigant	ADV:2
2	très-fatigués	ADV:2
2	très-ferme	ADV:2
2	très-flatteur	NOUN:2
2	très-fortes	ADV:2
2	très-franc	ADV:2
2	très-fuyards	ADV:2
2	très-fâcheuse	ADV:1;NOUN:1
2	très-gaiement	ADV:2
2	très-gauche	ADV:2
2	très-gentille	NOUN:2
2	très-glissant	ADV:2
2	très-grand'peur	NOUN:2
2	très-grandes	NOUN:2
2	très-graves	ADJ:2
2	très-généreuse	ADV:2
2	très-habiles	ADJ:1;NOUN:1
2	très-hautes	ADJ:1;NOUN:1
2	très-heureuses	DET:2
2	très-honorables	ADJ:1;NOUN:1
2	très-honoré	NOUN:2
2	très-humide	ADJ:1;NOUN:1
2	très-humiliée	DET:1;VERB:1
2	très-ignorante	ADV:2
2	très-impatiemment	ADV:2
2	très-incertain	ADV:2
2	très-incommode	DET:2
2	très-inconvenant	ADV:2
2	très-incrédule	DET:1;NOUN:1
2	très-ingénieux	ADV:2
2	très-ingénument	ADV:2
2	très-innocent	ADV:2
2	très-inquiets	ADV:2
2	très-insolemment	ADV:2
2	très-intelligents	ADV:2
2	très-intense	ADV:2
2	très-intime	ADV:2
2	très-intéressé	ADV:2
2	très-inutile	ADJ:1;DET:1
2	très-ironiquement	ADV:2
2	très-irrité	ADV:2
2	très-jolies	NOUN:1;PRON:1
2	très-jolis	ADV:1;NOUN:1
2	très-laconique	NOUN:2
2	très-las	ADV:2
2	très-lisse	ADV:1;NOUN:1
2	très-long	ADV:2
2	très-longtemps	ADV:2
2	très-lourd	ADV:2
2	très-lourde	ADJ:2
2	très-léger	NOUN:2
2	très-légère	ADV:2
2	très-légèrement	ADV:2
2	très-maladroitement	ADV:2
2	très-marquée	DET:1;VERB:1
2	très-mince	NOUN:2
2	très-mortifié	ADV:2
2	très-mystérieuse	ADV:2
2	très-naturelle	ADJ:2
2	très-nets	ADV:2
2	très-nettement	ADV:2
2	très-nouveau	ADV:1;NOUN:1
2	très-obéissante	ADV:2
2	très-oiseuse	ADJ:1;ADV:1
2	très-patiemment	ADV:2
2	très-peur	NOUN:2
2	très-philosophiquement	ADV:2
2	très-pieuse	ADJ:1;ADV:1
2	très-pittoresque	ADV:1;NOUN:1
2	très-poliment	ADV:2
2	très-positif	ADJ:2
2	très-pressée	PRON:1;SCONJ:1
2	très-prochaine	ADV:2
2	très-profitable	ADJ:1;ADV:1
2	très-précieuse	ADJ:1;ADV:1
2	très-précieux	ADV:1;NOUN:1
2	très-préoccupé	ADV:2
2	très-pur	NOUN:2
2	très-périlleuse	ADV:2
2	très-rapidement	ADV:2
2	très-rapproché	ADV:2
2	très-reconnaissant	ADV:1;NOUN:1
2	très-reconnaissante	ADV:2
2	très-redoutable	ADJ:1;ADV:1
2	très-redouté	ADV:2
2	très-respectueusement	ADV:2
2	très-retirée	DET:1;NOUN:1
2	très-riant	ADV:2
2	très-richement	ADV:2
2	très-ridée	DET:2
2	très-régulière	ADV:2
2	très-réparable	ADJ:2
2	très-résolûment	ADV:2
2	très-saine	ADV:1;NOUN:1
2	très-salutaires	ADV:1;NOUN:1
2	très-scrupuleusement	ADV:2
2	très-significatives	ADJ:2
2	très-singulier	INTJ:1;NOUN:1
2	très-soignée	ADJ:1;DET:1
2	très-solide	ADJ:1;DET:1
2	très-sot	ADV:2
2	très-souffrant	ADP_DET:1;ADV:1
2	très-spirituellement	ADV:2
2	très-suffisamment	ADV:2
2	très-suffisant	ADV:2
2	très-supportable	ADJ:1;DET:1
2	très-supérieur	NOUN:2
2	très-sérieuse	ADV:1;PRON:1
2	très-sévèrement	ADV:2
2	très-sûre	ADV:2
2	très-utiles	DET:1;PRON:1
2	très-vague	ADV:2
2	très-vigoureux	ADV:2
2	très-visible	ADV:2
2	très-vivement	ADV:2
2	très-volumineux	ADJ:1;ADV:1
2	très-ébranlée	ADP:1;PRON:1
2	très-éclairée	ADJ:1;DET:1
2	très-élevée	ADJ:1;ADP:1
2	très-épaisse	ADV:2
2	très-étendues	DET:2
2	très-étourdi	ADV:2
2	tsalalais	ADJ:2
2	tuc	NOUN:2
2	tuos	NOUN:1;X:1
2	turcomanes	ADJ:2
2	tusculane	ADJ:2
2	tussock	NOUN:2
2	tutto	NOUN:2
2	ty	ADV:1;PRON:1
2	tzingaris	NOUN:2
2	tâ	NOUN:2
2	télautographiquement	ADV:2
2	télautographiques	ADJ:2
2	tétrabranchiaux	NOUN:2
2	tête-dieu	NOUN:2
2	tîner	NOUN:1;VERB:1
2	ue	VERB:2
2	um	DET:2
2	umbra	DET:1;X:1
2	unde	ADP:2
2	unguiculés	DET:1;NOUN:1
2	ungula	DET:2
2	unteief	NOUN:1;X:1
2	unum	ADP:1;NOUN:1
